"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","4","0.0-0.0","p030","","","","","","","","",""
"survey-text","1","987895","0.0-1.0","p030","371730","{""subject"":""p030""}","","","","","","",""
"preload","2","987946","0.0-2.0","p030","","","true","false","[]","[]","[]","",""
"survey-likert","3","1122778","0.0-3.0","p030","134821","{""Q0"":5,""Q1"":4,""Q2"":5,""Q3"":5,""Q4"":2,""Q5"":2,""Q6"":4,""Q7"":5,""Q8"":5,""Q9"":1,""Q10"":4,""Q11"":5,""Q12"":5,""Q13"":5,""Q14"":3,""Q15"":5,""Q16"":0,""Q17"":4,""Q18"":5,""Q19"":5,""Q20"":4,""Q21"":1,""Q22"":4,""Q23"":3,""Q24"":5,""Q25"":5,""Q26"":5,""Q27"":3,""Q28"":2,""Q29"":2,""Q30"":5,""Q31"":0,""Q32"":4,""Q33"":4,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":4,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""bear"",""jaguar"",""flamingo"",""tiger"",""wombat"",""antelope"",""lobster"",""frog"",""hippopotamus"",""echidna"",""armadillo"",""squirrel"",""butterfly"",""zebra"",""manatee"",""dog"",""tarsier"",""sloth"",""duck"",""pig"",""chameleon"",""nyala"",""alpaca"",""tapir"",""rabbit"",""raccoon"",""elephant"",""pangolin"",""lynx"",""aardvark"",""dolphin"",""cormorant"",""porcupine"",""narwhal"",""horse"",""wolf"",""cow"",""cat"",""koala"",""turtle""]"
