"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","15","0.0-0.0","p074","","","","","","","","",""
"survey-text","1","5243","0.0-1.0","p074","5217","{""subject"":""p074""}","","","","","","",""
"preload","2","5369","0.0-2.0","p074","","","true","false","[]","[]","[]","",""
"survey-likert","3","134365","0.0-3.0","p074","128981","{""Q0"":5,""Q1"":4,""Q2"":5,""Q3"":5,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":3,""Q8"":5,""Q9"":1,""Q10"":5,""Q11"":4,""Q12"":5,""Q13"":5,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":1,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":3,""Q24"":3,""Q25"":5,""Q26"":5,""Q27"":2,""Q28"":5,""Q29"":2,""Q30"":4,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":4,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""frog"",""lynx"",""pig"",""jaguar"",""porcupine"",""butterfly"",""cow"",""pangolin"",""dog"",""tarsier"",""tiger"",""aardvark"",""bear"",""chameleon"",""turtle"",""sloth"",""flamingo"",""hippopotamus"",""duck"",""echidna"",""rabbit"",""zebra"",""squirrel"",""wombat"",""tapir"",""manatee"",""antelope"",""cormorant"",""elephant"",""nyala"",""armadillo"",""narwhal"",""koala"",""dolphin"",""lobster"",""alpaca"",""wolf"",""cat"",""raccoon"",""horse""]"
