"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","5","0.0-0.0","p051","","","","","","","","",""
"survey-text","1","6758","0.0-1.0","p051","6747","{""subject"":""p051""}","","","","","","",""
"preload","2","6837","0.0-2.0","p051","","","true","false","[]","[]","[]","",""
"survey-likert","3","200842","0.0-3.0","p051","193985","{""Q0"":0,""Q1"":4,""Q2"":0,""Q3"":0,""Q4"":0,""Q5"":3,""Q6"":0,""Q7"":5,""Q8"":2,""Q9"":1,""Q10"":0,""Q11"":4,""Q12"":4,""Q13"":1,""Q14"":1,""Q15"":1,""Q16"":3,""Q17"":1,""Q18"":5,""Q19"":3,""Q20"":5,""Q21"":4,""Q22"":5,""Q23"":1,""Q24"":3,""Q25"":0,""Q26"":5,""Q27"":5,""Q28"":2,""Q29"":4,""Q30"":5,""Q31"":0,""Q32"":5,""Q33"":0,""Q34"":1,""Q35"":0,""Q36"":0,""Q37"":4,""Q38"":3,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""chameleon"",""cow"",""echidna"",""aardvark"",""lynx"",""squirrel"",""wombat"",""elephant"",""wolf"",""manatee"",""tapir"",""pig"",""frog"",""antelope"",""alpaca"",""cormorant"",""jaguar"",""porcupine"",""dog"",""flamingo"",""cat"",""dolphin"",""bear"",""armadillo"",""hippopotamus"",""nyala"",""turtle"",""duck"",""lobster"",""zebra"",""butterfly"",""raccoon"",""rabbit"",""sloth"",""narwhal"",""pangolin"",""tarsier"",""tiger"",""koala"",""horse""]"
