"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p009","","","","","","","","",""
"survey-text","1","4293","0.0-1.0","p009","4286","{""subject"":""p009""}","","","","","","",""
"preload","2","4345","0.0-2.0","p009","","","true","false","[]","[]","[]","",""
"survey-likert","3","219355","0.0-3.0","p009","215009","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":5,""Q4"":1,""Q5"":0,""Q6"":5,""Q7"":1,""Q8"":5,""Q9"":3,""Q10"":4,""Q11"":2,""Q12"":5,""Q13"":1,""Q14"":4,""Q15"":1,""Q16"":5,""Q17"":0,""Q18"":5,""Q19"":1,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":3,""Q24"":3,""Q25"":4,""Q26"":0,""Q27"":5,""Q28"":4,""Q29"":5,""Q30"":3,""Q31"":5,""Q32"":0,""Q33"":5,""Q34"":0,""Q35"":5,""Q36"":4,""Q37"":4,""Q38"":0,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""duck"",""cat"",""rabbit"",""zebra"",""armadillo"",""wombat"",""turtle"",""alpaca"",""horse"",""jaguar"",""chameleon"",""manatee"",""frog"",""lynx"",""wolf"",""echidna"",""bear"",""tapir"",""elephant"",""aardvark"",""dolphin"",""tiger"",""flamingo"",""antelope"",""koala"",""hippopotamus"",""pangolin"",""cow"",""lobster"",""squirrel"",""sloth"",""dog"",""nyala"",""pig"",""tarsier"",""butterfly"",""porcupine"",""raccoon"",""cormorant"",""narwhal""]"
