"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p086","","","","","","","","",""
"survey-text","1","8936","0.0-1.0","p086","8931","{""subject"":""p086""}","","","","","","",""
"preload","2","9001","0.0-2.0","p086","","","true","false","[]","[]","[]","",""
"survey-likert","3","1493612","0.0-3.0","p086","1065323","{""Q0"":5,""Q1"":0,""Q2"":5,""Q3"":0,""Q4"":0,""Q5"":5,""Q6"":5,""Q7"":0,""Q8"":3,""Q9"":0,""Q10"":5,""Q11"":1,""Q12"":1,""Q13"":5,""Q14"":1,""Q15"":5,""Q16"":3,""Q17"":3,""Q18"":5,""Q19"":5,""Q20"":4,""Q21"":1,""Q22"":3,""Q23"":3,""Q24"":0,""Q25"":1,""Q26"":5,""Q27"":5,""Q28"":0,""Q29"":0,""Q30"":0,""Q31"":5,""Q32"":0,""Q33"":5,""Q34"":4,""Q35"":5,""Q36"":2,""Q37"":3,""Q38"":4,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""duck"",""echidna"",""pig"",""wombat"",""aardvark"",""zebra"",""frog"",""nyala"",""chameleon"",""cormorant"",""dog"",""sloth"",""armadillo"",""elephant"",""narwhal"",""bear"",""jaguar"",""porcupine"",""cow"",""tiger"",""dolphin"",""lobster"",""raccoon"",""flamingo"",""pangolin"",""manatee"",""turtle"",""squirrel"",""tarsier"",""tapir"",""lynx"",""rabbit"",""antelope"",""butterfly"",""koala"",""cat"",""alpaca"",""wolf"",""hippopotamus"",""horse""]"
