"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","12","0.0-0.0","p014","","","","","","","","",""
"survey-text","1","6149","0.0-1.0","p014","6131","{""subject"":""p014""}","","","","","","",""
"preload","2","6514","0.0-2.0","p014","","","true","false","[]","[]","[]","",""
"survey-likert","3","146156","0.0-3.0","p014","139635","{""Q0"":3,""Q1"":4,""Q2"":5,""Q3"":3,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":5,""Q8"":2,""Q9"":3,""Q10"":5,""Q11"":5,""Q12"":5,""Q13"":5,""Q14"":1,""Q15"":1,""Q16"":3,""Q17"":5,""Q18"":2,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":4,""Q24"":4,""Q25"":1,""Q26"":5,""Q27"":1,""Q28"":1,""Q29"":5,""Q30"":5,""Q31"":3,""Q32"":0,""Q33"":3,""Q34"":5,""Q35"":4,""Q36"":2,""Q37"":0,""Q38"":3,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""echidna"",""flamingo"",""elephant"",""narwhal"",""rabbit"",""butterfly"",""dog"",""duck"",""alpaca"",""chameleon"",""turtle"",""bear"",""tiger"",""pig"",""tapir"",""cormorant"",""manatee"",""porcupine"",""lynx"",""frog"",""squirrel"",""cat"",""zebra"",""hippopotamus"",""wolf"",""wombat"",""horse"",""aardvark"",""pangolin"",""cow"",""koala"",""jaguar"",""tarsier"",""sloth"",""dolphin"",""armadillo"",""antelope"",""nyala"",""lobster"",""raccoon""]"
