"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p076","","","","","","","","",""
"survey-text","1","3023","0.0-1.0","p076","3016","{""subject"":""p076""}","","","","","","",""
"preload","2","3104","0.0-2.0","p076","","","true","false","[]","[]","[]","",""
"survey-likert","3","143648","0.0-3.0","p076","140530","{""Q0"":5,""Q1"":5,""Q2"":0,""Q3"":4,""Q4"":5,""Q5"":3,""Q6"":4,""Q7"":1,""Q8"":2,""Q9"":0,""Q10"":5,""Q11"":2,""Q12"":4,""Q13"":4,""Q14"":1,""Q15"":2,""Q16"":2,""Q17"":0,""Q18"":5,""Q19"":5,""Q20"":5,""Q21"":0,""Q22"":5,""Q23"":0,""Q24"":0,""Q25"":5,""Q26"":5,""Q27"":0,""Q28"":5,""Q29"":3,""Q30"":1,""Q31"":5,""Q32"":1,""Q33"":0,""Q34"":4,""Q35"":5,""Q36"":1,""Q37"":5,""Q38"":0,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""flamingo"",""horse"",""lynx"",""zebra"",""squirrel"",""koala"",""tiger"",""jaguar"",""sloth"",""echidna"",""bear"",""armadillo"",""hippopotamus"",""lobster"",""narwhal"",""wolf"",""porcupine"",""tapir"",""duck"",""frog"",""cow"",""wombat"",""rabbit"",""nyala"",""pangolin"",""butterfly"",""alpaca"",""cormorant"",""pig"",""raccoon"",""manatee"",""cat"",""aardvark"",""tarsier"",""dolphin"",""elephant"",""chameleon"",""dog"",""antelope"",""turtle""]"
