"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p105","","","","","","","","",""
"survey-text","1","4679","0.0-1.0","p105","4673","{""subject"":""p105""}","","","","","","",""
"preload","2","4734","0.0-2.0","p105","","","true","false","[]","[]","[]","",""
"survey-likert","3","3552030","0.0-3.0","p105","381771","{""Q0"":5,""Q1"":1,""Q2"":4,""Q3"":5,""Q4"":3,""Q5"":5,""Q6"":3,""Q7"":5,""Q8"":4,""Q9"":5,""Q10"":5,""Q11"":4,""Q12"":3,""Q13"":5,""Q14"":2,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":0,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":1,""Q24"":5,""Q25"":5,""Q26"":5,""Q27"":3,""Q28"":1,""Q29"":5,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":3}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""duck"",""echidna"",""flamingo"",""rabbit"",""sloth"",""koala"",""lynx"",""butterfly"",""armadillo"",""turtle"",""jaguar"",""aardvark"",""pangolin"",""tiger"",""nyala"",""frog"",""elephant"",""cow"",""tarsier"",""bear"",""squirrel"",""wombat"",""horse"",""cormorant"",""dog"",""lobster"",""alpaca"",""chameleon"",""tapir"",""wolf"",""antelope"",""porcupine"",""dolphin"",""raccoon"",""hippopotamus"",""manatee"",""zebra"",""pig"",""cat"",""narwhal""]"
