"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p046","","","","","","","","",""
"survey-text","1","6191","0.0-1.0","p046","6184","{""subject"":""p046""}","","","","","","",""
"preload","2","6462","0.0-2.0","p046","","","true","false","[]","[]","[]","",""
"survey-likert","3","325441","0.0-3.0","p046","278323","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":5,""Q4"":4,""Q5"":5,""Q6"":5,""Q7"":1,""Q8"":5,""Q9"":4,""Q10"":5,""Q11"":5,""Q12"":4,""Q13"":5,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":2,""Q20"":5,""Q21"":5,""Q22"":2,""Q23"":3,""Q24"":0,""Q25"":3,""Q26"":3,""Q27"":5,""Q28"":4,""Q29"":3,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":1,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""tiger"",""chameleon"",""porcupine"",""pig"",""manatee"",""horse"",""koala"",""wombat"",""turtle"",""lobster"",""rabbit"",""zebra"",""narwhal"",""sloth"",""squirrel"",""cat"",""antelope"",""raccoon"",""cow"",""aardvark"",""bear"",""jaguar"",""tapir"",""alpaca"",""nyala"",""tarsier"",""pangolin"",""flamingo"",""armadillo"",""echidna"",""wolf"",""frog"",""dog"",""dolphin"",""hippopotamus"",""elephant"",""lynx"",""butterfly"",""cormorant"",""duck""]"
