"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p097","","","","","","","","",""
"survey-text","1","6660","0.0-1.0","p097","6657.000000000001","{""subject"":""p097""}","","","","","","",""
"preload","2","6717","0.0-2.0","p097","","","true","false","[]","[]","[]","",""
"survey-likert","3","1009062","0.0-3.0","p097","435980","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":4,""Q4"":0,""Q5"":1,""Q6"":4,""Q7"":1,""Q8"":5,""Q9"":3,""Q10"":0,""Q11"":1,""Q12"":5,""Q13"":3,""Q14"":0,""Q15"":1,""Q16"":5,""Q17"":4,""Q18"":3,""Q19"":0,""Q20"":5,""Q21"":0,""Q22"":2,""Q23"":5,""Q24"":5,""Q25"":3,""Q26"":5,""Q27"":5,""Q28"":1,""Q29"":0,""Q30"":4,""Q31"":0,""Q32"":5,""Q33"":0,""Q34"":2,""Q35"":5,""Q36"":5,""Q37"":0,""Q38"":1,""Q39"":4}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""elephant"",""dog"",""cow"",""tiger"",""echidna"",""lynx"",""zebra"",""sloth"",""koala"",""flamingo"",""cormorant"",""manatee"",""cat"",""lobster"",""nyala"",""alpaca"",""pig"",""hippopotamus"",""chameleon"",""armadillo"",""butterfly"",""wombat"",""porcupine"",""dolphin"",""rabbit"",""wolf"",""horse"",""frog"",""narwhal"",""tarsier"",""squirrel"",""tapir"",""bear"",""antelope"",""jaguar"",""duck"",""turtle"",""pangolin"",""aardvark"",""raccoon""]"
