"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","4","0.0-0.0","p114","","","","","","","","",""
"survey-text","1","5116","0.0-1.0","p114","5106","{""subject"":""p114""}","","","","","","",""
"preload","2","5344","0.0-2.0","p114","","","true","false","[]","[]","[]","",""
"survey-likert","3","112744","0.0-3.0","p114","107380.00000000001","{""Q0"":5,""Q1"":5,""Q2"":0,""Q3"":5,""Q4"":3,""Q5"":5,""Q6"":4,""Q7"":5,""Q8"":0,""Q9"":5,""Q10"":3,""Q11"":5,""Q12"":5,""Q13"":0,""Q14"":2,""Q15"":1,""Q16"":3,""Q17"":0,""Q18"":5,""Q19"":"""",""Q20"":4,""Q21"":0,""Q22"":0,""Q23"":5,""Q24"":0,""Q25"":1,""Q26"":5,""Q27"":1,""Q28"":0,""Q29"":5,""Q30"":5,""Q31"":5,""Q32"":0,""Q33"":1,""Q34"":0,""Q35"":3,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""squirrel"",""frog"",""tarsier"",""bear"",""porcupine"",""dog"",""hippopotamus"",""horse"",""aardvark"",""zebra"",""narwhal"",""raccoon"",""flamingo"",""antelope"",""jaguar"",""chameleon"",""lobster"",""wombat"",""butterfly"",""cow"",""wolf"",""lynx"",""echidna"",""elephant"",""cormorant"",""sloth"",""tiger"",""armadillo"",""tapir"",""cat"",""koala"",""rabbit"",""nyala"",""manatee"",""pangolin"",""alpaca"",""dolphin"",""duck"",""pig"",""turtle""]"
