"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","8","0.0-0.0","p072","","","","","","","","",""
"survey-text","1","4478","0.0-1.0","p072","4462","{""subject"":""p072""}","","","","","","",""
"preload","2","4847","0.0-2.0","p072","","","true","false","[]","[]","[]","",""
"survey-likert","3","1210136","0.0-3.0","p072","171838","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":5,""Q4"":5,""Q5"":1,""Q6"":5,""Q7"":5,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":5,""Q12"":0,""Q13"":5,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":1,""Q24"":5,""Q25"":5,""Q26"":5,""Q27"":5,""Q28"":5,""Q29"":1,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":4,""Q35"":1,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""flamingo"",""rabbit"",""porcupine"",""raccoon"",""cow"",""tarsier"",""narwhal"",""aardvark"",""sloth"",""manatee"",""squirrel"",""armadillo"",""echidna"",""horse"",""pangolin"",""hippopotamus"",""pig"",""elephant"",""turtle"",""bear"",""cat"",""wombat"",""frog"",""tapir"",""duck"",""wolf"",""alpaca"",""chameleon"",""dog"",""cormorant"",""dolphin"",""zebra"",""butterfly"",""lynx"",""antelope"",""nyala"",""tiger"",""lobster"",""jaguar"",""koala""]"
