"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p039","","","","","","","","",""
"survey-text","1","139705","0.0-1.0","p039","137617","{""subject"":""p039""}","","","","","","",""
"preload","2","139758","0.0-2.0","p039","","","true","false","[]","[]","[]","",""
"survey-likert","3","273334","0.0-3.0","p039","133563","{""Q0"":1,""Q1"":1,""Q2"":4,""Q3"":1,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":5,""Q8"":4,""Q9"":5,""Q10"":5,""Q11"":5,""Q12"":1,""Q13"":4,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":5,""Q24"":3,""Q25"":5,""Q26"":5,""Q27"":3,""Q28"":1,""Q29"":5,""Q30"":4,""Q31"":5,""Q32"":5,""Q33"":4,""Q34"":4,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""echidna"",""pangolin"",""lynx"",""nyala"",""frog"",""tiger"",""cow"",""jaguar"",""armadillo"",""koala"",""manatee"",""lobster"",""cormorant"",""wombat"",""butterfly"",""dolphin"",""flamingo"",""cat"",""elephant"",""sloth"",""rabbit"",""raccoon"",""hippopotamus"",""dog"",""aardvark"",""horse"",""pig"",""tarsier"",""tapir"",""porcupine"",""antelope"",""narwhal"",""zebra"",""alpaca"",""chameleon"",""duck"",""bear"",""wolf"",""turtle"",""squirrel""]"
