"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p028","","","","","","","","",""
"survey-text","1","5214","0.0-1.0","p028","5209","{""subject"":""p028""}","","","","","","",""
"preload","2","5261","0.0-2.0","p028","","","true","false","[]","[]","[]","",""
"survey-likert","3","131800","0.0-3.0","p028","126537","{""Q0"":5,""Q1"":5,""Q2"":5,""Q3"":5,""Q4"":4,""Q5"":0,""Q6"":0,""Q7"":0,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":3,""Q12"":1,""Q13"":5,""Q14"":2,""Q15"":5,""Q16"":5,""Q17"":1,""Q18"":5,""Q19"":0,""Q20"":5,""Q21"":0,""Q22"":5,""Q23"":4,""Q24"":3,""Q25"":5,""Q26"":0,""Q27"":4,""Q28"":3,""Q29"":5,""Q30"":2,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":1,""Q36"":5,""Q37"":5,""Q38"":0,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""rabbit"",""tiger"",""raccoon"",""flamingo"",""wolf"",""cormorant"",""lynx"",""tapir"",""horse"",""elephant"",""frog"",""sloth"",""manatee"",""pig"",""narwhal"",""turtle"",""dog"",""wombat"",""lobster"",""aardvark"",""hippopotamus"",""tarsier"",""dolphin"",""chameleon"",""jaguar"",""squirrel"",""echidna"",""porcupine"",""alpaca"",""bear"",""armadillo"",""duck"",""cow"",""zebra"",""butterfly"",""antelope"",""koala"",""cat"",""nyala"",""pangolin""]"
