"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","6","0.0-0.0","p087","","","","","","","","",""
"survey-text","1","6139","0.0-1.0","p087","6123.000000000001","{""subject"":""p087""}","","","","","","",""
"preload","2","6756","0.0-2.0","p087","","","true","false","[]","[]","[]","",""
"survey-likert","3","96010","0.0-3.0","p087","89229","{""Q0"":3,""Q1"":5,""Q2"":0,""Q3"":4,""Q4"":0,""Q5"":5,""Q6"":5,""Q7"":2,""Q8"":0,""Q9"":5,""Q10"":5,""Q11"":5,""Q12"":5,""Q13"":1,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":4,""Q18"":0,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":4,""Q24"":5,""Q25"":5,""Q26"":5,""Q27"":0,""Q28"":5,""Q29"":5,""Q30"":5,""Q31"":0,""Q32"":4,""Q33"":1,""Q34"":5,""Q35"":0,""Q36"":0,""Q37"":5,""Q38"":5,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""alpaca"",""dog"",""nyala"",""manatee"",""echidna"",""horse"",""elephant"",""aardvark"",""tapir"",""tiger"",""pig"",""zebra"",""duck"",""armadillo"",""hippopotamus"",""raccoon"",""wolf"",""chameleon"",""pangolin"",""frog"",""rabbit"",""dolphin"",""lobster"",""sloth"",""turtle"",""squirrel"",""butterfly"",""lynx"",""bear"",""cow"",""cat"",""tarsier"",""porcupine"",""antelope"",""narwhal"",""cormorant"",""wombat"",""koala"",""flamingo"",""jaguar""]"
