"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","8","0.0-0.0","p058","","","","","","","","",""
"survey-text","1","5847","0.0-1.0","p058","5832","{""subject"":""p058""}","","","","","","",""
"preload","2","5933","0.0-2.0","p058","","","true","false","[]","[]","[]","",""
"survey-likert","3","145909","0.0-3.0","p058","139960","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":4,""Q4"":4,""Q5"":5,""Q6"":3,""Q7"":5,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":5,""Q12"":5,""Q13"":0,""Q14"":5,""Q15"":0,""Q16"":4,""Q17"":3,""Q18"":1,""Q19"":1,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":5,""Q24"":5,""Q25"":5,""Q26"":5,""Q27"":0,""Q28"":5,""Q29"":1,""Q30"":3,""Q31"":5,""Q32"":4,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":4,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""turtle"",""rabbit"",""porcupine"",""koala"",""sloth"",""chameleon"",""armadillo"",""dolphin"",""tiger"",""bear"",""pig"",""raccoon"",""jaguar"",""echidna"",""lobster"",""pangolin"",""alpaca"",""aardvark"",""cormorant"",""tarsier"",""duck"",""squirrel"",""wolf"",""cat"",""cow"",""antelope"",""frog"",""nyala"",""dog"",""tapir"",""wombat"",""horse"",""lynx"",""hippopotamus"",""butterfly"",""flamingo"",""zebra"",""narwhal"",""manatee"",""elephant""]"
