"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p077","","","","","","","","",""
"survey-text","1","6505","0.0-1.0","p077","6499.000000000001","{""subject"":""p077""}","","","","","","",""
"preload","2","6558","0.0-2.0","p077","","","true","false","[]","[]","[]","",""
"survey-likert","3","171134","0.0-3.0","p077","164569.00000000003","{""Q0"":5,""Q1"":5,""Q2"":2,""Q3"":2,""Q4"":4,""Q5"":2,""Q6"":4,""Q7"":5,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":3,""Q12"":5,""Q13"":5,""Q14"":5,""Q15"":3,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":3,""Q20"":4,""Q21"":1,""Q22"":5,""Q23"":1,""Q24"":3,""Q25"":5,""Q26"":5,""Q27"":5,""Q28"":5,""Q29"":0,""Q30"":0,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":0,""Q36"":5,""Q37"":3,""Q38"":5,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""hippopotamus"",""flamingo"",""cormorant"",""wombat"",""manatee"",""antelope"",""alpaca"",""sloth"",""pig"",""dolphin"",""turtle"",""lobster"",""bear"",""elephant"",""narwhal"",""pangolin"",""horse"",""dog"",""rabbit"",""chameleon"",""wolf"",""lynx"",""armadillo"",""tapir"",""jaguar"",""raccoon"",""tiger"",""butterfly"",""frog"",""nyala"",""tarsier"",""koala"",""porcupine"",""cat"",""duck"",""echidna"",""zebra"",""aardvark"",""cow"",""squirrel""]"
