"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p107","","","","","","","","",""
"survey-text","1","5227","0.0-1.0","p107","5220","{""subject"":""p107""}","","","","","","",""
"preload","2","5283","0.0-2.0","p107","","","true","false","[]","[]","[]","",""
"survey-likert","3","375075","0.0-3.0","p107","369798","{""Q0"":2,""Q1"":5,""Q2"":2,""Q3"":5,""Q4"":5,""Q5"":2,""Q6"":2,""Q7"":0,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":2,""Q12"":2,""Q13"":5,""Q14"":3,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":0,""Q20"":5,""Q21"":5,""Q22"":5,""Q23"":5,""Q24"":1,""Q25"":0,""Q26"":5,""Q27"":0,""Q28"":3,""Q29"":1,""Q30"":0,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":3,""Q37"":4,""Q38"":0,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""aardvark"",""wolf"",""antelope"",""pig"",""elephant"",""porcupine"",""raccoon"",""pangolin"",""flamingo"",""cow"",""zebra"",""wombat"",""lynx"",""rabbit"",""jaguar"",""duck"",""butterfly"",""lobster"",""dog"",""tarsier"",""cat"",""hippopotamus"",""squirrel"",""bear"",""manatee"",""cormorant"",""koala"",""nyala"",""alpaca"",""tapir"",""echidna"",""turtle"",""sloth"",""chameleon"",""tiger"",""frog"",""narwhal"",""dolphin"",""armadillo"",""horse""]"
