"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","5","0.0-0.0","p044","","","","","","","","",""
"survey-text","1","5695","0.0-1.0","p044","5684","{""subject"":""p044""}","","","","","","",""
"preload","2","5762","0.0-2.0","p044","","","true","false","[]","[]","[]","",""
"survey-likert","3","154632","0.0-3.0","p044","148852","{""Q0"":5,""Q1"":5,""Q2"":1,""Q3"":5,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":3,""Q8"":5,""Q9"":0,""Q10"":5,""Q11"":5,""Q12"":0,""Q13"":2,""Q14"":0,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":1,""Q19"":5,""Q20"":1,""Q21"":5,""Q22"":3,""Q23"":1,""Q24"":5,""Q25"":5,""Q26"":0,""Q27"":1,""Q28"":1,""Q29"":5,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":1,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":4}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""zebra"",""sloth"",""antelope"",""rabbit"",""cow"",""butterfly"",""hippopotamus"",""koala"",""pig"",""tapir"",""dog"",""squirrel"",""cormorant"",""chameleon"",""nyala"",""turtle"",""frog"",""duck"",""lynx"",""narwhal"",""pangolin"",""dolphin"",""alpaca"",""aardvark"",""horse"",""lobster"",""echidna"",""tarsier"",""manatee"",""bear"",""elephant"",""cat"",""jaguar"",""porcupine"",""tiger"",""wombat"",""flamingo"",""wolf"",""raccoon"",""armadillo""]"
