"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","9","0.0-0.0","p020","","","","","","","","",""
"survey-text","1","48509","0.0-1.0","p020","48487","{""subject"":""p020""}","","","","","","",""
"preload","2","48718","0.0-2.0","p020","","","true","false","[]","[]","[]","",""
"survey-likert","3","203057","0.0-3.0","p020","154320","{""Q0"":1,""Q1"":3,""Q2"":5,""Q3"":5,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":"""",""Q8"":1,""Q9"":5,""Q10"":3,""Q11"":0,""Q12"":0,""Q13"":0,""Q14"":3,""Q15"":4,""Q16"":5,""Q17"":3,""Q18"":5,""Q19"":5,""Q20"":2,""Q21"":1,""Q22"":0,""Q23"":5,""Q24"":2,""Q25"":5,""Q26"":5,""Q27"":5,""Q28"":2,""Q29"":4,""Q30"":4,""Q31"":4,""Q32"":5,""Q33"":0,""Q34"":0,""Q35"":0,""Q36"":5,""Q37"":5,""Q38"":0,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""alpaca"",""jaguar"",""pig"",""cat"",""zebra"",""horse"",""butterfly"",""aardvark"",""tapir"",""duck"",""lobster"",""wombat"",""cormorant"",""manatee"",""narwhal"",""dolphin"",""rabbit"",""porcupine"",""turtle"",""elephant"",""chameleon"",""armadillo"",""nyala"",""bear"",""antelope"",""cow"",""squirrel"",""frog"",""sloth"",""raccoon"",""flamingo"",""koala"",""hippopotamus"",""echidna"",""tarsier"",""pangolin"",""tiger"",""wolf"",""lynx"",""dog""]"
