"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p034","","","","","","","","",""
"survey-text","1","4767","0.0-1.0","p034","4760","{""subject"":""p034""}","","","","","","",""
"preload","2","4820","0.0-2.0","p034","","","true","false","[]","[]","[]","",""
"survey-likert","3","120745","0.0-3.0","p034","115931.00000000001","{""Q0"":3,""Q1"":2,""Q2"":0,""Q3"":0,""Q4"":5,""Q5"":5,""Q6"":1,""Q7"":4,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":1,""Q12"":5,""Q13"":4,""Q14"":4,""Q15"":5,""Q16"":5,""Q17"":0,""Q18"":5,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":0,""Q23"":5,""Q24"":5,""Q25"":5,""Q26"":2,""Q27"":5,""Q28"":5,""Q29"":5,""Q30"":5,""Q31"":5,""Q32"":4,""Q33"":1,""Q34"":0,""Q35"":3,""Q36"":3,""Q37"":5,""Q38"":1,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""echidna"",""jaguar"",""nyala"",""cormorant"",""elephant"",""zebra"",""tapir"",""manatee"",""koala"",""cow"",""cat"",""aardvark"",""tiger"",""chameleon"",""flamingo"",""horse"",""hippopotamus"",""tarsier"",""dolphin"",""raccoon"",""porcupine"",""frog"",""wombat"",""butterfly"",""bear"",""sloth"",""antelope"",""pig"",""squirrel"",""rabbit"",""turtle"",""wolf"",""lobster"",""lynx"",""pangolin"",""armadillo"",""alpaca"",""duck"",""narwhal"",""dog""]"
