"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p085","","","","","","","","",""
"survey-text","1","5117","0.0-1.0","p085","5110","{""subject"":""p085""}","","","","","","",""
"preload","2","5173","0.0-2.0","p085","","","true","false","[]","[]","[]","",""
"survey-likert","3","152350","0.0-3.0","p085","147176","{""Q0"":5,""Q1"":5,""Q2"":2,""Q3"":1,""Q4"":1,""Q5"":5,""Q6"":3,""Q7"":5,""Q8"":5,""Q9"":4,""Q10"":4,""Q11"":4,""Q12"":2,""Q13"":4,""Q14"":1,""Q15"":1,""Q16"":1,""Q17"":5,""Q18"":0,""Q19"":0,""Q20"":0,""Q21"":3,""Q22"":1,""Q23"":5,""Q24"":0,""Q25"":5,""Q26"":1,""Q27"":2,""Q28"":2,""Q29"":2,""Q30"":5,""Q31"":0,""Q32"":1,""Q33"":3,""Q34"":5,""Q35"":0,""Q36"":0,""Q37"":1,""Q38"":0,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""horse"",""butterfly"",""sloth"",""alpaca"",""narwhal"",""zebra"",""hippopotamus"",""frog"",""pig"",""rabbit"",""turtle"",""duck"",""flamingo"",""tiger"",""porcupine"",""antelope"",""chameleon"",""cow"",""tarsier"",""tapir"",""cormorant"",""koala"",""jaguar"",""bear"",""aardvark"",""dog"",""armadillo"",""raccoon"",""dolphin"",""wolf"",""cat"",""nyala"",""lobster"",""squirrel"",""elephant"",""echidna"",""lynx"",""manatee"",""wombat"",""pangolin""]"
