"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","14","0.0-0.0","p102","","","","","","","","",""
"survey-text","1","10149","0.0-1.0","p102","10118","{""subject"":""p102""}","","","","","","",""
"preload","2","10523","0.0-2.0","p102","","","true","false","[]","[]","[]","",""
"survey-likert","3","1923293","0.0-3.0","p102","195231","{""Q0"":5,""Q1"":3,""Q2"":2,""Q3"":5,""Q4"":5,""Q5"":5,""Q6"":1,""Q7"":5,""Q8"":3,""Q9"":5,""Q10"":5,""Q11"":5,""Q12"":5,""Q13"":2,""Q14"":0,""Q15"":3,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":4,""Q20"":1,""Q21"":3,""Q22"":5,""Q23"":5,""Q24"":3,""Q25"":5,""Q26"":5,""Q27"":4,""Q28"":5,""Q29"":5,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":1,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":0,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""butterfly"",""chameleon"",""wombat"",""pig"",""flamingo"",""cat"",""lynx"",""elephant"",""aardvark"",""frog"",""raccoon"",""turtle"",""lobster"",""antelope"",""nyala"",""narwhal"",""hippopotamus"",""zebra"",""horse"",""jaguar"",""tarsier"",""alpaca"",""wolf"",""squirrel"",""manatee"",""armadillo"",""koala"",""pangolin"",""cow"",""bear"",""rabbit"",""dolphin"",""porcupine"",""tapir"",""tiger"",""sloth"",""duck"",""dog"",""cormorant"",""echidna""]"
