"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p059","","","","","","","","",""
"survey-text","1","4822","0.0-1.0","p059","4813","{""subject"":""p059""}","","","","","","",""
"preload","2","5057","0.0-2.0","p059","","","true","false","[]","[]","[]","",""
"survey-likert","3","101351","0.0-3.0","p059","96285","{""Q0"":3,""Q1"":1,""Q2"":5,""Q3"":5,""Q4"":1,""Q5"":0,""Q6"":5,""Q7"":0,""Q8"":4,""Q9"":5,""Q10"":4,""Q11"":5,""Q12"":5,""Q13"":5,""Q14"":4,""Q15"":5,""Q16"":4,""Q17"":5,""Q18"":0,""Q19"":2,""Q20"":5,""Q21"":5,""Q22"":3,""Q23"":0,""Q24"":5,""Q25"":1,""Q26"":1,""Q27"":0,""Q28"":3,""Q29"":0,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":0,""Q34"":5,""Q35"":3,""Q36"":4,""Q37"":5,""Q38"":1,""Q39"":1}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""porcupine"",""pangolin"",""narwhal"",""horse"",""wombat"",""nyala"",""rabbit"",""echidna"",""flamingo"",""dolphin"",""jaguar"",""zebra"",""tiger"",""turtle"",""raccoon"",""elephant"",""squirrel"",""butterfly"",""cormorant"",""aardvark"",""pig"",""wolf"",""lobster"",""lynx"",""frog"",""manatee"",""alpaca"",""tapir"",""koala"",""armadillo"",""duck"",""cow"",""dog"",""tarsier"",""cat"",""sloth"",""hippopotamus"",""bear"",""chameleon"",""antelope""]"
