"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","24","0.0-0.0","p016","","","","","","","","",""
"survey-text","1","6931","0.0-1.0","p016","6898","{""subject"":""p016""}","","","","","","",""
"preload","2","7108","0.0-2.0","p016","","","true","false","[]","[]","[]","",""
"survey-likert","3","153206","0.0-3.0","p016","146082","{""Q0"":4,""Q1"":0,""Q2"":4,""Q3"":5,""Q4"":5,""Q5"":4,""Q6"":2,""Q7"":0,""Q8"":4,""Q9"":0,""Q10"":1,""Q11"":1,""Q12"":4,""Q13"":5,""Q14"":1,""Q15"":0,""Q16"":5,""Q17"":4,""Q18"":5,""Q19"":5,""Q20"":1,""Q21"":1,""Q22"":0,""Q23"":5,""Q24"":0,""Q25"":1,""Q26"":5,""Q27"":0,""Q28"":3,""Q29"":1,""Q30"":0,""Q31"":4,""Q32"":5,""Q33"":0,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":5,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""horse"",""echidna"",""flamingo"",""butterfly"",""elephant"",""porcupine"",""lobster"",""lynx"",""hippopotamus"",""pangolin"",""alpaca"",""chameleon"",""koala"",""zebra"",""narwhal"",""nyala"",""frog"",""wolf"",""rabbit"",""tiger"",""jaguar"",""manatee"",""wombat"",""cow"",""aardvark"",""antelope"",""squirrel"",""armadillo"",""raccoon"",""sloth"",""cormorant"",""dolphin"",""pig"",""tarsier"",""duck"",""dog"",""turtle"",""cat"",""bear"",""tapir""]"
