"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","7","0.0-0.0","p090","","","","","","","","",""
"survey-text","1","5055","0.0-1.0","p090","5040","{""subject"":""p090""}","","","","","","",""
"preload","2","5249","0.0-2.0","p090","","","true","false","[]","[]","[]","",""
"survey-likert","3","2131147","0.0-3.0","p090","152290","{""Q0"":5,""Q1"":5,""Q2"":0,""Q3"":5,""Q4"":2,""Q5"":"""",""Q6"":1,""Q7"":0,""Q8"":"""",""Q9"":5,""Q10"":2,""Q11"":5,""Q12"":5,""Q13"":0,""Q14"":5,""Q15"":"""",""Q16"":"""",""Q17"":5,""Q18"":5,""Q19"":3,""Q20"":5,""Q21"":5,""Q22"":2,""Q23"":5,""Q24"":0,""Q25"":0,""Q26"":1,""Q27"":2,""Q28"":5,""Q29"":0,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":5,""Q38"":3,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""porcupine"",""dog"",""pangolin"",""flamingo"",""chameleon"",""frog"",""lynx"",""cormorant"",""zebra"",""narwhal"",""aardvark"",""hippopotamus"",""bear"",""echidna"",""elephant"",""wombat"",""lobster"",""pig"",""sloth"",""antelope"",""dolphin"",""butterfly"",""alpaca"",""koala"",""tarsier"",""tapir"",""manatee"",""armadillo"",""rabbit"",""nyala"",""tiger"",""horse"",""jaguar"",""cat"",""duck"",""squirrel"",""wolf"",""cow"",""raccoon"",""turtle""]"
