"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p043","","","","","","","","",""
"survey-text","1","18587","0.0-1.0","p043","18582","{""subject"":""p043""}","","","","","","",""
"preload","2","18649","0.0-2.0","p043","","","true","false","[]","[]","[]","",""
"survey-likert","3","194003","0.0-3.0","p043","175355","{""Q0"":5,""Q1"":5,""Q2"":1,""Q3"":5,""Q4"":1,""Q5"":1,""Q6"":5,""Q7"":1,""Q8"":5,""Q9"":5,""Q10"":5,""Q11"":2,""Q12"":5,""Q13"":5,""Q14"":4,""Q15"":5,""Q16"":5,""Q17"":3,""Q18"":5,""Q19"":5,""Q20"":3,""Q21"":2,""Q22"":5,""Q23"":5,""Q24"":5,""Q25"":3,""Q26"":2,""Q27"":1,""Q28"":5,""Q29"":1,""Q30"":5,""Q31"":3,""Q32"":5,""Q33"":3,""Q34"":5,""Q35"":2,""Q36"":1,""Q37"":5,""Q38"":4,""Q39"":1}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""elephant"",""squirrel"",""tarsier"",""zebra"",""tapir"",""aardvark"",""bear"",""wombat"",""horse"",""koala"",""butterfly"",""lobster"",""dolphin"",""raccoon"",""manatee"",""pig"",""cow"",""echidna"",""rabbit"",""cat"",""armadillo"",""antelope"",""hippopotamus"",""duck"",""dog"",""porcupine"",""jaguar"",""lynx"",""wolf"",""nyala"",""turtle"",""chameleon"",""flamingo"",""sloth"",""tiger"",""alpaca"",""pangolin"",""frog"",""narwhal"",""cormorant""]"
