"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","9","0.0-0.0","p027","","","","","","","","",""
"survey-text","1","6989","0.0-1.0","p027","6973","{""subject"":""p027""}","","","","","","",""
"preload","2","7215","0.0-2.0","p027","","","true","false","[]","[]","[]","",""
"survey-likert","3","2183171","0.0-3.0","p027","165155","{""Q0"":5,""Q1"":5,""Q2"":3,""Q3"":2,""Q4"":0,""Q5"":3,""Q6"":0,""Q7"":5,""Q8"":3,""Q9"":4,""Q10"":4,""Q11"":0,""Q12"":5,""Q13"":5,""Q14"":5,""Q15"":5,""Q16"":0,""Q17"":4,""Q18"":0,""Q19"":2,""Q20"":3,""Q21"":5,""Q22"":5,""Q23"":5,""Q24"":0,""Q25"":3,""Q26"":3,""Q27"":5,""Q28"":0,""Q29"":5,""Q30"":5,""Q31"":2,""Q32"":4,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":2,""Q37"":0,""Q38"":5,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""wolf"",""bear"",""antelope"",""armadillo"",""echidna"",""chameleon"",""wombat"",""cat"",""lobster"",""porcupine"",""hippopotamus"",""tarsier"",""elephant"",""zebra"",""pig"",""butterfly"",""tapir"",""jaguar"",""nyala"",""alpaca"",""narwhal"",""duck"",""turtle"",""cow"",""pangolin"",""flamingo"",""dolphin"",""raccoon"",""cormorant"",""rabbit"",""frog"",""manatee"",""koala"",""horse"",""tiger"",""dog"",""sloth"",""lynx"",""squirrel"",""aardvark""]"
