"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","8","0.0-0.0","p091","","","","","","","","",""
"survey-text","1","6094","0.0-1.0","p091","6082","{""subject"":""p091""}","","","","","","",""
"preload","2","6360","0.0-2.0","p091","","","true","false","[]","[]","[]","",""
"survey-likert","3","110559","0.0-3.0","p091","104181","{""Q0"":1,""Q1"":3,""Q2"":1,""Q3"":3,""Q4"":5,""Q5"":1,""Q6"":4,""Q7"":5,""Q8"":2,""Q9"":5,""Q10"":5,""Q11"":5,""Q12"":4,""Q13"":4,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":1,""Q19"":1,""Q20"":1,""Q21"":1,""Q22"":5,""Q23"":5,""Q24"":4,""Q25"":4,""Q26"":1,""Q27"":5,""Q28"":1,""Q29"":3,""Q30"":5,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":4,""Q38"":3,""Q39"":4}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""alpaca"",""armadillo"",""echidna"",""manatee"",""elephant"",""nyala"",""narwhal"",""horse"",""lynx"",""butterfly"",""squirrel"",""zebra"",""sloth"",""raccoon"",""flamingo"",""cat"",""pig"",""cow"",""tapir"",""aardvark"",""cormorant"",""tarsier"",""rabbit"",""bear"",""antelope"",""jaguar"",""wombat"",""frog"",""pangolin"",""koala"",""hippopotamus"",""dolphin"",""tiger"",""dog"",""duck"",""turtle"",""chameleon"",""wolf"",""porcupine"",""lobster""]"
