"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","10","0.0-0.0","p021","","","","","","","","",""
"survey-text","1","7697","0.0-1.0","p021","7682","{""subject"":""p021""}","","","","","","",""
"preload","2","7767","0.0-2.0","p021","","","true","false","[]","[]","[]","",""
"survey-likert","3","137896","0.0-3.0","p021","130106","{""Q0"":5,""Q1"":0,""Q2"":0,""Q3"":5,""Q4"":5,""Q5"":3,""Q6"":2,""Q7"":5,""Q8"":5,""Q9"":0,""Q10"":0,""Q11"":5,""Q12"":3,""Q13"":5,""Q14"":5,""Q15"":5,""Q16"":5,""Q17"":5,""Q18"":5,""Q19"":5,""Q20"":4,""Q21"":5,""Q22"":5,""Q23"":5,""Q24"":5,""Q25"":5,""Q26"":3,""Q27"":5,""Q28"":5,""Q29"":5,""Q30"":5,""Q31"":2,""Q32"":5,""Q33"":5,""Q34"":2,""Q35"":2,""Q36"":3,""Q37"":3,""Q38"":3,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""dog"",""cormorant"",""nyala"",""squirrel"",""hippopotamus"",""antelope"",""aardvark"",""wolf"",""duck"",""tarsier"",""echidna"",""flamingo"",""wombat"",""cow"",""turtle"",""pig"",""chameleon"",""raccoon"",""butterfly"",""tiger"",""alpaca"",""horse"",""porcupine"",""sloth"",""koala"",""cat"",""narwhal"",""frog"",""bear"",""rabbit"",""lobster"",""pangolin"",""dolphin"",""zebra"",""tapir"",""manatee"",""lynx"",""jaguar"",""armadillo"",""elephant""]"
