"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p018","","","","","","","","",""
"survey-text","1","9021","0.0-1.0","p018","9015","{""subject"":""p018""}","","","","","","",""
"preload","2","9075","0.0-2.0","p018","","","true","false","[]","[]","[]","",""
"survey-likert","3","210765","0.0-3.0","p018","201680","{""Q0"":5,""Q1"":4,""Q2"":4,""Q3"":3,""Q4"":3,""Q5"":3,""Q6"":1,""Q7"":5,""Q8"":5,""Q9"":0,""Q10"":4,""Q11"":0,""Q12"":5,""Q13"":3,""Q14"":0,""Q15"":0,""Q16"":0,""Q17"":5,""Q18"":0,""Q19"":5,""Q20"":5,""Q21"":5,""Q22"":3,""Q23"":0,""Q24"":0,""Q25"":0,""Q26"":5,""Q27"":0,""Q28"":1,""Q29"":1,""Q30"":2,""Q31"":0,""Q32"":5,""Q33"":5,""Q34"":0,""Q35"":3,""Q36"":1,""Q37"":1,""Q38"":5,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""cow"",""duck"",""turtle"",""dolphin"",""alpaca"",""koala"",""chameleon"",""frog"",""pig"",""nyala"",""zebra"",""manatee"",""bear"",""flamingo"",""antelope"",""tarsier"",""wombat"",""rabbit"",""narwhal"",""tiger"",""squirrel"",""elephant"",""raccoon"",""tapir"",""echidna"",""cormorant"",""butterfly"",""armadillo"",""hippopotamus"",""jaguar"",""porcupine"",""aardvark"",""horse"",""dog"",""lobster"",""wolf"",""lynx"",""sloth"",""cat"",""pangolin""]"
