"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","6","0.0-0.0","p057","","","","","","","","",""
"survey-text","1","4428","0.0-1.0","p057","4417.000000000001","{""subject"":""p057""}","","","","","","",""
"preload","2","4499","0.0-2.0","p057","","","true","false","[]","[]","[]","",""
"survey-likert","3","257153","0.0-3.0","p057","229692","{""Q0"":4,""Q1"":1,""Q2"":0,""Q3"":5,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":5,""Q8"":0,""Q9"":3,""Q10"":0,""Q11"":3,""Q12"":5,""Q13"":0,""Q14"":2,""Q15"":5,""Q16"":4,""Q17"":5,""Q18"":5,""Q19"":5,""Q20"":0,""Q21"":4,""Q22"":0,""Q23"":5,""Q24"":5,""Q25"":5,""Q26"":3,""Q27"":5,""Q28"":0,""Q29"":0,""Q30"":5,""Q31"":0,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":0,""Q36"":0,""Q37"":2,""Q38"":5,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""raccoon"",""alpaca"",""tapir"",""tiger"",""cat"",""narwhal"",""horse"",""zebra"",""wombat"",""sloth"",""cormorant"",""jaguar"",""cow"",""antelope"",""lobster"",""duck"",""chameleon"",""dolphin"",""frog"",""elephant"",""manatee"",""koala"",""nyala"",""pig"",""butterfly"",""flamingo"",""porcupine"",""dog"",""aardvark"",""armadillo"",""turtle"",""echidna"",""rabbit"",""squirrel"",""bear"",""lynx"",""pangolin"",""wolf"",""hippopotamus"",""tarsier""]"
