"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","3","0.0-0.0","p112","","","","","","","","",""
"survey-text","1","4447","0.0-1.0","p112","4436","{""subject"":""p112""}","","","","","","",""
"preload","2","4502","0.0-2.0","p112","","","true","false","[]","[]","[]","",""
"survey-likert","3","115935","0.0-3.0","p112","111426","{""Q0"":4,""Q1"":3,""Q2"":5,""Q3"":4,""Q4"":5,""Q5"":5,""Q6"":5,""Q7"":5,""Q8"":4,""Q9"":5,""Q10"":4,""Q11"":4,""Q12"":5,""Q13"":3,""Q14"":5,""Q15"":5,""Q16"":0,""Q17"":5,""Q18"":5,""Q19"":5,""Q20"":1,""Q21"":5,""Q22"":5,""Q23"":1,""Q24"":0,""Q25"":5,""Q26"":5,""Q27"":5,""Q28"":1,""Q29"":5,""Q30"":3,""Q31"":5,""Q32"":5,""Q33"":5,""Q34"":5,""Q35"":0,""Q36"":5,""Q37"":5,""Q38"":4,""Q39"":5}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""flamingo"",""antelope"",""dolphin"",""alpaca"",""koala"",""lobster"",""horse"",""bear"",""narwhal"",""cat"",""chameleon"",""manatee"",""butterfly"",""aardvark"",""elephant"",""wombat"",""echidna"",""raccoon"",""jaguar"",""frog"",""cormorant"",""armadillo"",""pig"",""tapir"",""pangolin"",""turtle"",""cow"",""rabbit"",""nyala"",""squirrel"",""lynx"",""dog"",""wolf"",""tiger"",""hippopotamus"",""tarsier"",""zebra"",""porcupine"",""sloth"",""duck""]"
