"trial_type","trial_index","time_elapsed","internal_node_id","subject","rt","response","success","timeout","failed_images","failed_audio","failed_video","question_order","words"
"pavlovia","0","2","0.0-0.0","p109","","","","","","","","",""
"survey-text","1","19010","0.0-1.0","p109","19002","{""subject"":""p109""}","","","","","","",""
"preload","2","19059","0.0-2.0","p109","","","true","false","[]","[]","[]","",""
"survey-likert","3","140275","0.0-3.0","p109","121202","{""Q0"":0,""Q1"":1,""Q2"":0,""Q3"":3,""Q4"":5,""Q5"":5,""Q6"":1,""Q7"":5,""Q8"":5,""Q9"":1,""Q10"":1,""Q11"":3,""Q12"":1,""Q13"":5,""Q14"":5,""Q15"":5,""Q16"":4,""Q17"":4,""Q18"":0,""Q19"":4,""Q20"":4,""Q21"":3,""Q22"":2,""Q23"":5,""Q24"":5,""Q25"":5,""Q26"":4,""Q27"":2,""Q28"":5,""Q29"":"""",""Q30"":3,""Q31"":5,""Q32"":5,""Q33"":1,""Q34"":5,""Q35"":5,""Q36"":5,""Q37"":4,""Q38"":3,""Q39"":0}","","","","","","[0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]","[""tarsier"",""alpaca"",""nyala"",""koala"",""turtle"",""hippopotamus"",""aardvark"",""horse"",""duck"",""cormorant"",""armadillo"",""chameleon"",""tapir"",""flamingo"",""cat"",""frog"",""jaguar"",""zebra"",""pangolin"",""raccoon"",""porcupine"",""antelope"",""lynx"",""pig"",""tiger"",""dog"",""sloth"",""manatee"",""dolphin"",""elephant"",""narwhal"",""wolf"",""rabbit"",""wombat"",""butterfly"",""bear"",""cow"",""squirrel"",""lobster"",""echidna""]"
