"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p073","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","115","0.0-1.0","p073","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","14963","0.0-2.0","p073","2","1","","","","","","14848","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","18041","0.0-3.0","p073","2","1","","","","","","3078","","","[""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","21849","0.0-4.0","p073","2","1","","","","","","27000.029333333332","","","[""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/find_butterfly.wav","4","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","27410","0.0-5.0","p073","2","1","","","","","","5560","","","[""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cat.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","30212","0.0-6.0","p073","2","1","","","","","","35354.664","","","[""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cat.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","4","stims/images/butterfly.png","0","","","","","","","","","","","","",""
"coact-test-prompt","7","48870","0.0-7.0","p073","2","1","","","","","","18658","","","[""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/raccoon.png"",""stims/images/lynx.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","63013","0.0-8.0","p073","2","1","","","","","","68136.20266666666","","","[""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/raccoon.png"",""stims/images/lynx.png""]","aardvark","","somewhat unfamiliar","pretest","2","stims/audio/find_aardvark.wav","3","stims/images/elephant.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","64264","0.0-9.0","p073","2","1","","","","","","1250","","","[""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/raccoon.png"",""stims/images/elephant.png"",""stims/images/zebra.png"",""stims/images/cormorant.png"",""stims/images/aardvark.png"",""stims/images/flamingo.png""]","flamingo","stims/images/flamingo.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
