"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p075","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","485","0.0-1.0","p075","4","3","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","3379","0.0-2.0","p075","4","3","","","","","","2893","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","4002","0.0-3.0","p075","4","3","","","","","","622","","","[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","8728","0.0-4.0","p075","4","3","","","","","","26087.261333333332","","","[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","5","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","8788","0.0-5.0","p075","4","3","","","","","","58","","","[""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","13637","0.0-6.0","p075","4","3","","","","","","30991.477333333332","","","[""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/wheres_cow.wav","6","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","13847","0.0-7.0","p075","4","3","","","","","","208","","","[""stims/images/rabbit.png"",""stims/images/nyala.png"",""stims/images/alpaca.png"",""stims/images/flamingo.png"",""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/manatee.png"",""stims/images/narwhal.png""]","manatee","stims/images/manatee.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","8","23560","0.0-8.0","p075","4","3","","","","","","40910.418666666665","","","[""stims/images/rabbit.png"",""stims/images/nyala.png"",""stims/images/alpaca.png"",""stims/images/flamingo.png"",""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/manatee.png"",""stims/images/narwhal.png""]","manatee","","somewhat unfamiliar","pretest","4","stims/audio/wheres_manatee.wav","1","stims/images/nyala.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","34336","0.0-9.0","p075","4","3","","","","","","10775","","","[""stims/images/manatee.png"",""stims/images/narwhal.png"",""stims/images/nyala.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/flamingo.png""]","nyala","stims/images/nyala.png","unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","10","40153","0.0-10.0","p075","4","3","","","","","","57482.92533333333","","","[""stims/images/manatee.png"",""stims/images/narwhal.png"",""stims/images/nyala.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/flamingo.png""]","nyala","","unfamiliar","pretest","4","stims/audio/wheres_nyala.wav","4","stims/images/alpaca.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","43606","0.0-11.0","p075","4","3","","","","","","3451","","","[""stims/images/nyala.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/manatee.png"",""stims/images/koala.png"",""stims/images/rabbit.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","12","47048","0.0-12.0","p075","4","3","","","","","","64368.65333333334","","","[""stims/images/nyala.png"",""stims/images/alpaca.png"",""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/manatee.png"",""stims/images/koala.png"",""stims/images/rabbit.png""]","koala","","somewhat familiar","pretest","4","stims/audio/wheres_koala.wav","6","stims/images/koala.png","1","","","","","","","","","","","","",""
