"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","seed","condition_index","condition_order","condition_vector","condition_name","fam_stims","round_stims","fam_test_index","rt","response"
"pavlovia","0","5","0.0-0.0","p104","init","init","101","1","[1,2,3,0]","[[""passive"",""active""],[""active"",""passive""],[""passive"",""passive""],[""active"",""active""]]","[""passive_active"",""active_passive"",""passive_passive"",""active_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""},{""name"":""elephant"",""item_type"":""familiar""}],[{""name"":""turtle"",""item_type"":""familiar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""}],[{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""jaguar"",""item_type"":""somewhat familiar""}],[{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""dog"",""item_type"":""familiar""}]]","[[2,7],[6,4],[0,3],[1,5]]","",""
"survey-text","1","7006","0.0-1.0","p104","init","init","101","1","[1,2,3,0]","[[""passive"",""active""],[""active"",""passive""],[""passive"",""passive""],[""active"",""active""]]","[""passive_active"",""active_passive"",""passive_passive"",""active_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""},{""name"":""elephant"",""item_type"":""familiar""}],[{""name"":""turtle"",""item_type"":""familiar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""}],[{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""jaguar"",""item_type"":""somewhat familiar""}],[{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""dog"",""item_type"":""familiar""}]]","[[2,7],[6,4],[0,3],[1,5]]","6997","{""condition"":""1"",""seed"":""101""}"
