"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p054","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","246","0.0-1.0","p054","4","3","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","49425","0.0-2.0","p054","4","3","","","","","","49181","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","51200","0.0-3.0","p054","4","3","","","","","","1774","","","[""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cow.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","56245","0.0-4.0","p054","4","3","","","","","","61789","","","[""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cow.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/find_cow.wav","7","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","57795","0.0-5.0","p054","4","3","","","","","","1548.9999999999927","","","[""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","62022","0.0-6.0","p054","4","3","","","","","","67560.40533333333","","","[""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","1","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","62305","0.0-7.0","p054","4","3","","","","","","282","","","[""stims/images/dolphin.png"",""stims/images/cormorant.png"",""stims/images/tiger.png"",""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/lynx.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","8","67608","0.0-8.0","p054","4","3","","","","","","73141.90133333334","","","[""stims/images/dolphin.png"",""stims/images/cormorant.png"",""stims/images/tiger.png"",""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/lynx.png""]","rabbit","","familiar","pretest","4","stims/audio/find_rabbit.wav","5","stims/images/rabbit.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","69025","0.0-9.0","p054","4","3","","","","","","1414.9999999999854","","","[""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/dolphin.png"",""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/lynx.png""]","tiger","stims/images/tiger.png","familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","10","74347","0.0-10.0","p054","4","3","","","","","","79874.17866666666","","","[""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/dolphin.png"",""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/lynx.png""]","tiger","","familiar","pretest","4","stims/audio/wheres_tiger.wav","4","stims/images/tiger.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","75320","0.0-11.0","p054","4","3","","","","","","971","","","[""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/tiger.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/cormorant.png"",""stims/images/lynx.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
