"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p014","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","279","0.0-1.0","p014","4","3","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","15833","0.0-2.0","p014","4","3","","","","","","15554","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","18150","0.0-3.0","p014","4","3","","","","","","2311","","","[""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cow.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","22573","0.0-4.0","p014","4","3","","","","","","27244.933333333334","","","[""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cow.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/wheres_duck.wav","5","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","24520","0.0-5.0","p014","4","3","","","","","","1945","","","[""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/wolf.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","27872","0.0-6.0","p014","4","3","","","","","","32538.565333333336","","","[""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/wolf.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/find_butterfly.wav","4","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","29961","0.0-7.0","p014","4","3","","","","","","2088","","","[""stims/images/turtle.png"",""stims/images/raccoon.png"",""stims/images/pig.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/cormorant.png""]","narwhal","stims/images/narwhal.png","unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","8","36627","0.0-8.0","p014","4","3","","","","","","41288.12533333333","","","[""stims/images/turtle.png"",""stims/images/raccoon.png"",""stims/images/pig.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/cormorant.png""]","narwhal","","unfamiliar","pretest","4","stims/audio/find_narwhal.wav","5","stims/images/narwhal.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","39097","0.0-9.0","p014","4","3","","","","","","2469","","","[""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png""]","manatee","stims/images/manatee.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","10","53119","0.0-10.0","p014","4","3","","","","","","57771.98933333333","","","[""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png""]","manatee","","somewhat unfamiliar","pretest","4","stims/audio/find_manatee.wav","6","stims/images/cormorant.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","54701","0.0-11.0","p014","4","3","","","","","","1581","","","[""stims/images/pig.png"",""stims/images/narwhal.png"",""stims/images/turtle.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/manatee.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png""]","cormorant","stims/images/cormorant.png","unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","12","61048","0.0-12.0","p014","4","3","","","","","","65686.384","","","[""stims/images/pig.png"",""stims/images/narwhal.png"",""stims/images/turtle.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/manatee.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png""]","cormorant","","unfamiliar","pretest","4","stims/audio/wheres_cormorant.wav","4","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","62657","0.0-13.0","p014","4","3","","","","","","1608","","","[""stims/images/manatee.png"",""stims/images/cormorant.png"",""stims/images/pig.png"",""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png""]","flamingo","stims/images/flamingo.png","somewhat familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","14","66060","0.0-14.0","p014","4","3","","","","","","70690.42933333333","","","[""stims/images/manatee.png"",""stims/images/cormorant.png"",""stims/images/pig.png"",""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png""]","flamingo","","somewhat familiar","pretest","4","stims/audio/find_flamingo.wav","5","stims/images/flamingo.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","67528","0.0-15.0","p014","4","3","","","","","","1466.0000000000146","","","[""stims/images/manatee.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/pig.png"",""stims/images/turtle.png"",""stims/images/cormorant.png"",""stims/images/raccoon.png"",""stims/images/aardvark.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","16","77134","0.0-16.0","p014","4","3","","","","","","81760.55733333333","","","[""stims/images/manatee.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/pig.png"",""stims/images/turtle.png"",""stims/images/cormorant.png"",""stims/images/raccoon.png"",""stims/images/aardvark.png""]","aardvark","","somewhat unfamiliar","pretest","4","stims/audio/wheres_aardvark.wav","0","stims/images/manatee.png","0","","","","","","","","","","","","",""
"coact-test-prompt","17","78894","0.0-17.0","p014","4","3","","","","","","1760","","","[""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/aardvark.png"",""stims/images/pig.png"",""stims/images/turtle.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png""]","raccoon","stims/images/raccoon.png","somewhat familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","18","84662","0.0-18.0","p014","4","3","","","","","","89278.192","","","[""stims/images/narwhal.png"",""stims/images/manatee.png"",""stims/images/aardvark.png"",""stims/images/pig.png"",""stims/images/turtle.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png""]","raccoon","","somewhat familiar","pretest","4","stims/audio/wheres_raccoon.wav","6","stims/images/raccoon.png","1","","","","","","","","","","","","",""
"coact-test-prompt","19","87657","0.0-19.0","p014","4","3","","","","","","2994","","","[""stims/images/narwhal.png"",""stims/images/aardvark.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/turtle.png"",""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/pig.png""]","pig","stims/images/pig.png","familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","20","91167","0.0-20.0","p014","4","3","","","","","","95773.42933333333","","","[""stims/images/narwhal.png"",""stims/images/aardvark.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/turtle.png"",""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/pig.png""]","pig","","familiar","pretest","4","stims/audio/find_pig.wav","7","stims/images/pig.png","1","","","","","","","","","","","","",""
"coact-test-prompt","21","94285","0.0-21.0","p014","4","3","","","","","","3116","","","[""stims/images/pig.png"",""stims/images/narwhal.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/turtle.png"",""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/flamingo.png""]","turtle","stims/images/turtle.png","familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","22","98654","0.0-22.0","p014","4","3","","","","","","103254.8","","","[""stims/images/pig.png"",""stims/images/narwhal.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/turtle.png"",""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/flamingo.png""]","turtle","","familiar","pretest","4","stims/audio/wheres_turtle.wav","4","stims/images/turtle.png","1","","","","","","","","","","","","",""
"html-button-response","23","117047","0.0-23.0","p014","4","3","","","","","","18389","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","123068","0.0-24.0","p014","4","3","","","","","","4711","","","[""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/wolf.png""]","","","","","familiar","","","","","[2,5]","[""stims/images/cow.png"",""stims/images/squirrel.png""]","[""cow"",""squirrel""]","[""stims/audio/thats_cow.wav"",""stims/audio/thats_squirrel.wav""]","right","[""stims/images/squirrel.png"",""stims/images/cow.png""]","[""stims/audio/thats_squirrel.wav"",""stims/audio/thats_cow.wav""]","[""squirrel"",""cow""]","passive","0","","",""
