"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","4","0.0-0.0","p076","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","138","0.0-1.0","p076","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","12860","0.0-2.0","p076","2","1","","","","","","12721.000000000004","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","19431","0.0-3.0","p076","2","1","","","","","","6570.000000000004","","","[""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/duck.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","27501","0.0-4.0","p076","2","1","","","","","","39765.664000000004","","","[""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/duck.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/find_frog.wav","4","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","33669","0.0-5.0","p076","2","1","","","","","","6166","","","[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","40232","0.0-6.0","p076","2","1","","","","","","52483.42133333333","","","[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/wheres_butterfly.wav","6","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","47478","0.0-7.0","p076","2","1","","","","","","7244","","","[""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/jaguar.png"",""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/porcupine.png""]","tiger","stims/images/tiger.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","51514","0.0-8.0","p076","2","1","","","","","","63750.616","","","[""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/jaguar.png"",""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/porcupine.png""]","tiger","","familiar","pretest","2","stims/audio/find_tiger.wav","0","stims/images/lynx.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","58872","0.0-9.0","p076","2","1","","","","","","7356","","","[""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/porcupine.png"",""stims/images/pangolin.png""]","elephant","stims/images/elephant.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","68726","0.0-10.0","p076","2","1","","","","","","80950.224","","","[""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/porcupine.png"",""stims/images/pangolin.png""]","elephant","","familiar","pretest","2","stims/audio/find_elephant.wav","0","stims/images/elephant.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","76581","0.0-11.0","p076","2","1","","","","","","7954.000000000015","","","[""stims/images/pangolin.png"",""stims/images/jaguar.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/elephant.png"",""stims/images/echidna.png"",""stims/images/tiger.png"",""stims/images/aardvark.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","83853","0.0-12.0","p076","2","1","","","","","","96159.41866666666","","","[""stims/images/pangolin.png"",""stims/images/jaguar.png"",""stims/images/lynx.png"",""stims/images/porcupine.png"",""stims/images/elephant.png"",""stims/images/echidna.png"",""stims/images/tiger.png"",""stims/images/aardvark.png""]","lynx","","somewhat unfamiliar","pretest","2","stims/audio/wheres_lynx.wav","3","stims/images/porcupine.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","88199","0.0-13.0","p076","2","1","","","","","","4345","","","[""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/pangolin.png"",""stims/images/jaguar.png""]","pangolin","stims/images/pangolin.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","14","92933","0.0-14.0","p076","2","1","","","","","","105228.8","","","[""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/pangolin.png"",""stims/images/jaguar.png""]","pangolin","","unfamiliar","pretest","2","stims/audio/wheres_pangolin.wav","1","stims/images/lynx.png","0","","","","","","","","","","","","",""
"coact-test-prompt","15","97355","0.0-15.0","p076","2","1","","","","","","4421.000000000015","","","[""stims/images/porcupine.png"",""stims/images/echidna.png"",""stims/images/tiger.png"",""stims/images/aardvark.png"",""stims/images/elephant.png"",""stims/images/jaguar.png"",""stims/images/lynx.png"",""stims/images/pangolin.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","16","101678","0.0-16.0","p076","2","1","","","","","","113964.64266666667","","","[""stims/images/porcupine.png"",""stims/images/echidna.png"",""stims/images/tiger.png"",""stims/images/aardvark.png"",""stims/images/elephant.png"",""stims/images/jaguar.png"",""stims/images/lynx.png"",""stims/images/pangolin.png""]","porcupine","","somewhat familiar","pretest","2","stims/audio/find_porcupine.wav","0","stims/images/porcupine.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","132517","0.0-17.0","p076","2","1","","","","","","30840","","","[""stims/images/tiger.png"",""stims/images/jaguar.png"",""stims/images/elephant.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png""]","jaguar","stims/images/jaguar.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","18","145533","0.0-18.0","p076","2","1","","","","","","157785.48266666668","","","[""stims/images/tiger.png"",""stims/images/jaguar.png"",""stims/images/elephant.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png""]","jaguar","","somewhat familiar","pretest","2","stims/audio/find_jaguar.wav","7","stims/images/porcupine.png","0","","","","","","","","","","","","",""
"coact-test-prompt","19","147509","0.0-19.0","p076","2","1","","","","","","1976","","","[""stims/images/aardvark.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/elephant.png"",""stims/images/echidna.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","20","155053","0.0-20.0","p076","2","1","","","","","","167292.488","","","[""stims/images/aardvark.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/elephant.png"",""stims/images/echidna.png""]","echidna","","unfamiliar","pretest","2","stims/audio/wheres_echidna.wav","2","stims/images/lynx.png","0","","","","","","","","","","","","",""
"coact-test-prompt","21","167994","0.0-21.0","p076","2","1","","","","","","12941","","","[""stims/images/pangolin.png"",""stims/images/tiger.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/lynx.png"",""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/porcupine.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","22","182652","0.0-22.0","p076","2","1","","","","","","194871.00533333336","","","[""stims/images/pangolin.png"",""stims/images/tiger.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/lynx.png"",""stims/images/elephant.png"",""stims/images/aardvark.png"",""stims/images/porcupine.png""]","aardvark","","somewhat unfamiliar","pretest","2","stims/audio/wheres_aardvark.wav","2","stims/images/echidna.png","0","","","","","","","","","","","","",""
"html-button-response","23","187093","0.0-23.0","p076","2","1","","","","","","4440","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","193704","0.0-24.0","p076","2","1","","","","","","5304","","","[""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png""]","","","","","familiar","","","","","[7,3]","[""stims/images/frog.png"",""stims/images/butterfly.png""]","[""frog"",""butterfly""]","[""stims/audio/its_frog.wav"",""stims/audio/its_butterfly.wav""]","right","[""stims/images/butterfly.png"",""stims/images/frog.png""]","[""stims/audio/its_butterfly.wav"",""stims/audio/its_frog.wav""]","[""butterfly"",""frog""]","passive","0","","",""
"coact-grid-choice","25","200862","0.0-25.0","p076","2","1","","","","","","7157","","","[""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png""]","","","","","familiar","","","stims/images/butterfly.png","","","[""stims/images/frog.png"",""stims/images/butterfly.png""]","","","","[""stims/images/butterfly.png"",""stims/images/frog.png""]","[""stims/audio/its_butterfly.wav"",""stims/audio/its_frog.wav""]","[""butterfly"",""frog""]","active","0","0","stims/audio/its_butterfly.wav","[""stims/images/butterfly.png"",""stims/images/frog.png""]"
"coact-grid-choice-audio","26","203873","0.0-26.0","p076","2","1","","","","","","3003","","","[""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png""]","","","","","familiar","","","stims/images/butterfly.png","","","","","","","","","","active","0","","stims/audio/its_butterfly.wav","[""stims/images/butterfly.png"",""stims/images/frog.png""]"
"coact-grid","27","207884","0.0-27.0","p076","2","1","","","","","","2705","","","[""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/tiger.png""]","","","","","2","","","","","[2,0]","[""stims/images/porcupine.png"",""stims/images/elephant.png""]","[""porcupine"",""elephant""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_elephant.wav""]","left","[""stims/images/porcupine.png"",""stims/images/elephant.png""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_elephant.wav""]","[""porcupine"",""elephant""]","passive","0","","",""
"coact-grid-choice","28","214988","0.0-28.0","p076","2","1","","","","","","7103","","","[""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/tiger.png""]","","","","","2","","","stims/images/elephant.png","","","[""stims/images/porcupine.png"",""stims/images/elephant.png""]","","","","[""stims/images/porcupine.png"",""stims/images/elephant.png""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_elephant.wav""]","[""porcupine"",""elephant""]","active","0","1","stims/audio/thats_elephant.wav","[""stims/images/porcupine.png"",""stims/images/elephant.png""]"
"coact-grid-choice-audio","29","217998","0.0-29.0","p076","2","1","","","","","","3000","","","[""stims/images/elephant.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/tiger.png""]","","","","","2","","","stims/images/elephant.png","","","","","","","","","","active","0","","stims/audio/thats_elephant.wav","[""stims/images/porcupine.png"",""stims/images/elephant.png""]"
"coact-grid","30","221677","0.0-30.0","p076","2","1","","","","","","2370","","","[""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/elephant.png"",""stims/images/lynx.png"",""stims/images/tiger.png""]","","","","","2","","","","","[4,2]","[""stims/images/pangolin.png"",""stims/images/porcupine.png""]","[""pangolin"",""porcupine""]","[""stims/audio/thats_pangolin.wav"",""stims/audio/thats_porcupine.wav""]","right","[""stims/images/porcupine.png"",""stims/images/pangolin.png""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_pangolin.wav""]","[""porcupine"",""pangolin""]","passive","1","","",""
"coact-grid-choice","31","229847","0.0-31.0","p076","2","1","","","","","","8169","","","[""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/elephant.png"",""stims/images/lynx.png"",""stims/images/tiger.png""]","","","","","2","","","stims/images/pangolin.png","","","[""stims/images/pangolin.png"",""stims/images/porcupine.png""]","","","","[""stims/images/porcupine.png"",""stims/images/pangolin.png""]","[""stims/audio/thats_porcupine.wav"",""stims/audio/thats_pangolin.wav""]","[""porcupine"",""pangolin""]","active","1","1","stims/audio/thats_pangolin.wav","[""stims/images/porcupine.png"",""stims/images/pangolin.png""]"
"coact-grid-choice-audio","32","232856","0.0-32.0","p076","2","1","","","","","","3000","","","[""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/porcupine.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/elephant.png"",""stims/images/lynx.png"",""stims/images/tiger.png""]","","","","","2","","","stims/images/pangolin.png","","","","","","","","","","active","1","","stims/audio/thats_pangolin.wav","[""stims/images/porcupine.png"",""stims/images/pangolin.png""]"
