"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","4","0.0-0.0","p025","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","343","0.0-1.0","p025","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","1378","0.0-2.0","p025","2","1","","","","","","1034","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","9111","0.0-3.0","p025","2","1","","","","","","7732","","","[""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","13250","0.0-4.0","p025","2","1","","","","","","39815.18666666667","","","[""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/find_butterfly.wav","4","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","15088","0.0-5.0","p025","2","1","","","","","","1836","","","[""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/cow.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","20458","0.0-6.0","p025","2","1","","","","","","47016.208","","","[""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/cow.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","5","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","22141","0.0-7.0","p025","2","1","","","","","","1682","","","[""stims/images/aardvark.png"",""stims/images/elephant.png"",""stims/images/zebra.png"",""stims/images/raccoon.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/lynx.png"",""stims/images/flamingo.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","36863","0.0-8.0","p025","2","1","","","","","","63415.15733333334","","","[""stims/images/aardvark.png"",""stims/images/elephant.png"",""stims/images/zebra.png"",""stims/images/raccoon.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/lynx.png"",""stims/images/flamingo.png""]","lynx","","somewhat unfamiliar","pretest","2","stims/audio/find_lynx.wav","4","stims/images/echidna.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","38972","0.0-9.0","p025","2","1","","","","","","2108.9999999999927","","","[""stims/images/raccoon.png"",""stims/images/aardvark.png"",""stims/images/cormorant.png"",""stims/images/zebra.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/elephant.png"",""stims/images/flamingo.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
