"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p091","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","130","0.0-1.0","p091","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","8229","0.0-2.0","p091","2","1","","","","","","8099","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","10900","0.0-3.0","p091","2","1","","","","","","2670","","","[""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/duck.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","14995","0.0-4.0","p091","2","1","","","","","","24237.18666666667","","","[""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/duck.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/wheres_squirrel.wav","0","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","16938","0.0-5.0","p091","2","1","","","","","","1941","","","[""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/squirrel.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","22577","0.0-6.0","p091","2","1","","","","","","31814.152","","","[""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/squirrel.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","6","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","24337","0.0-7.0","p091","2","1","","","","","","1758","","","[""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/aardvark.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png"",""stims/images/lynx.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","34676","0.0-8.0","p091","2","1","","","","","","43905.75466666667","","","[""stims/images/pig.png"",""stims/images/porcupine.png"",""stims/images/zebra.png"",""stims/images/aardvark.png"",""stims/images/wombat.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png"",""stims/images/lynx.png""]","aardvark","","somewhat unfamiliar","pretest","2","stims/audio/find_aardvark.wav","1","stims/images/porcupine.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","38441","0.0-9.0","p091","2","1","","","","","","3764","","","[""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","49676","0.0-10.0","p091","2","1","","","","","","58892.64800000001","","","[""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","lynx","","somewhat unfamiliar","pretest","2","stims/audio/find_lynx.wav","7","stims/images/aardvark.png","0","","","","","","","","","","","","",""
