"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","seed","condition_index","condition_order","condition_vector","condition_name","fam_stims","round_stims","fam_test_index","rt","response"
"pavlovia","0","6","0.0-0.0","p009","init","init","102","2","[2,3,0,1]","[[""active"",""passive""],[""passive"",""passive""],[""active"",""active""],[""passive"",""active""]]","[""active_passive"",""passive_passive"",""active_active"",""passive_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""dog"",""item_type"":""familiar""},{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""}],[{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""elephant"",""item_type"":""familiar""},{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""}],[{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""}],[{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""}]]","[[7,6],[3,4],[5,1],[0,2]]","",""
"survey-text","1","10106","0.0-1.0","p009","init","init","102","2","[2,3,0,1]","[[""active"",""passive""],[""passive"",""passive""],[""active"",""active""],[""passive"",""active""]]","[""active_passive"",""passive_passive"",""active_active"",""passive_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""dog"",""item_type"":""familiar""},{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""}],[{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""elephant"",""item_type"":""familiar""},{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""}],[{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""}],[{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""}]]","[[7,6],[3,4],[5,1],[0,2]]","10097","{""condition"":""2"",""seed"":""102""}"
