"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p013","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","322","0.0-1.0","p013","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","25519","0.0-2.0","p013","1","0","","","","","","25197","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","61552","0.0-3.0","p013","1","0","","","","","","36032.000000000015","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/duck.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","66829","0.0-4.0","p013","1","0","","","","","","132057.72266666667","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/duck.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","0","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","121619","0.0-5.0","p013","1","0","","","","","","54790","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/horse.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","126128","0.0-6.0","p013","1","0","","","","","","191298.66133333335","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/horse.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/wheres_duck.wav","5","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","131964","0.0-7.0","p013","1","0","","","","","","5835","","","[""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/raccoon.png"",""stims/images/chameleon.png"",""stims/images/pig.png"",""stims/images/tapir.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","pig","stims/images/pig.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","151337","0.0-8.0","p013","1","0","","","","","","216497.31733333334","","","[""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/raccoon.png"",""stims/images/chameleon.png"",""stims/images/pig.png"",""stims/images/tapir.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png""]","pig","","familiar","pretest","1","stims/audio/find_pig.wav","4","stims/images/pig.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","155270","0.0-9.0","p013","1","0","","","","","","3932","","","[""stims/images/jaguar.png"",""stims/images/tapir.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/chameleon.png"",""stims/images/dog.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
