"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p102","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","1821","0.0-1.0","p102","4","3","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","3653","0.0-2.0","p102","4","3","","","","","","1831.9999999999927","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","4448","0.0-3.0","p102","4","3","","","","","","793","","","[""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","8924","0.0-4.0","p102","4","3","","","","","","53152.62933333333","","","[""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/find_cow.wav","4","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","10569","0.0-5.0","p102","4","3","","","","","","1642.0000000000073","","","[""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","14330","0.0-6.0","p102","4","3","","","","","","58552.50666666667","","","[""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","5","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","17553","0.0-7.0","p102","4","3","","","","","","3223","","","[""stims/images/cormorant.png"",""stims/images/tiger.png"",""stims/images/wombat.png"",""stims/images/dolphin.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/lynx.png"",""stims/images/alpaca.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","8","21911","0.0-8.0","p102","4","3","","","","","","66127.52266666667","","","[""stims/images/cormorant.png"",""stims/images/tiger.png"",""stims/images/wombat.png"",""stims/images/dolphin.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/lynx.png"",""stims/images/alpaca.png""]","koala","","somewhat familiar","pretest","4","stims/audio/find_koala.wav","5","stims/images/koala.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","25501","0.0-9.0","p102","4","3","","","","","","3589","","","[""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/cormorant.png"",""stims/images/dolphin.png""]","alpaca","stims/images/alpaca.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","10","37016","0.0-10.0","p102","4","3","","","","","","81225.57333333333","","","[""stims/images/tiger.png"",""stims/images/koala.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/cormorant.png"",""stims/images/dolphin.png""]","alpaca","","somewhat unfamiliar","pretest","4","stims/audio/find_alpaca.wav","7","stims/images/dolphin.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","38761","0.0-11.0","p102","4","3","","","","","","1744","","","[""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/dolphin.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/koala.png"",""stims/images/tiger.png"",""stims/images/cormorant.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","12","48683","0.0-12.0","p102","4","3","","","","","","92879.31466666667","","","[""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/dolphin.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/koala.png"",""stims/images/tiger.png"",""stims/images/cormorant.png""]","lynx","","somewhat unfamiliar","pretest","4","stims/audio/find_lynx.wav","4","stims/images/lynx.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","53041","0.0-13.0","p102","4","3","","","","","","4356","","","[""stims/images/rabbit.png"",""stims/images/tiger.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/lynx.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","14","57843","0.0-14.0","p102","4","3","","","","","","102027.03466666667","","","[""stims/images/rabbit.png"",""stims/images/tiger.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/lynx.png""]","wombat","","unfamiliar","pretest","4","stims/audio/wheres_wombat.wav","5","stims/images/cormorant.png","0","","","","","","","","","","","","",""
"coact-test-prompt","15","60424","0.0-15.0","p102","4","3","","","","","","2579","","","[""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/dolphin.png"",""stims/images/lynx.png"",""stims/images/koala.png"",""stims/images/tiger.png"",""stims/images/cormorant.png"",""stims/images/rabbit.png""]","tiger","stims/images/tiger.png","familiar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","16","64097","0.0-16.0","p102","4","3","","","","","","108272.648","","","[""stims/images/wombat.png"",""stims/images/alpaca.png"",""stims/images/dolphin.png"",""stims/images/lynx.png"",""stims/images/koala.png"",""stims/images/tiger.png"",""stims/images/cormorant.png"",""stims/images/rabbit.png""]","tiger","","familiar","pretest","4","stims/audio/wheres_tiger.wav","5","stims/images/tiger.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","65425","0.0-17.0","p102","4","3","","","","","","1327","","","[""stims/images/lynx.png"",""stims/images/dolphin.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/rabbit.png"",""stims/images/cormorant.png"",""stims/images/wombat.png"",""stims/images/tiger.png""]","cormorant","stims/images/cormorant.png","unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
