"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p030","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","129","0.0-1.0","p030","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","11623","0.0-2.0","p030","2","1","","","","","","11493","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","12214","0.0-3.0","p030","2","1","","","","","","588.9999999999964","","","[""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","16122","0.0-4.0","p030","2","1","","","","","","25126.864","","","[""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/find_frog.wav","0","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","18312","0.0-5.0","p030","2","1","","","","","","2189","","","[""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","24885","0.0-6.0","p030","2","1","","","","","","33884.76","","","[""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","5","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","26349","0.0-7.0","p030","2","1","","","","","","1464","","","[""stims/images/porcupine.png"",""stims/images/lobster.png"",""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/dog.png"",""stims/images/armadillo.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","33518","0.0-8.0","p030","2","1","","","","","","42510.725333333336","","","[""stims/images/porcupine.png"",""stims/images/lobster.png"",""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/dog.png"",""stims/images/armadillo.png""]","echidna","","unfamiliar","pretest","2","stims/audio/find_echidna.wav","7","stims/images/armadillo.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","35559","0.0-9.0","p030","2","1","","","","","","2040","","","[""stims/images/armadillo.png"",""stims/images/echidna.png"",""stims/images/dog.png"",""stims/images/porcupine.png"",""stims/images/lobster.png"",""stims/images/alpaca.png"",""stims/images/wombat.png"",""stims/images/rabbit.png""]","alpaca","stims/images/alpaca.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
