"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p091","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","341","0.0-1.0","p091","3","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","3759","0.0-2.0","p091","3","2","","","","","","3417","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","8084","0.0-3.0","p091","3","2","","","","","","4324","","","[""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","13654","0.0-4.0","p091","3","2","","","","","","19035.205333333335","","","[""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/wheres_butterfly.wav","5","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","30848","0.0-5.0","p091","3","2","","","","","","17194.000000000007","","","[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/horse.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","37301","0.0-6.0","p091","3","2","","","","","","42660.44","","","[""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/horse.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/wheres_duck.wav","5","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","41811","0.0-7.0","p091","3","2","","","","","","4509","","","[""stims/images/raccoon.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/tapir.png"",""stims/images/dog.png"",""stims/images/armadillo.png"",""stims/images/bear.png"",""stims/images/chameleon.png""]","chameleon","stims/images/chameleon.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","8","45489","0.0-8.0","p091","3","2","","","","","","50838.48","","","[""stims/images/raccoon.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/tapir.png"",""stims/images/dog.png"",""stims/images/armadillo.png"",""stims/images/bear.png"",""stims/images/chameleon.png""]","chameleon","","somewhat unfamiliar","pretest","3","stims/audio/wheres_chameleon.wav","7","stims/images/chameleon.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","48108","0.0-9.0","p091","3","2","","","","","","2618","","","[""stims/images/jaguar.png"",""stims/images/chameleon.png"",""stims/images/dog.png"",""stims/images/echidna.png"",""stims/images/armadillo.png"",""stims/images/tapir.png"",""stims/images/raccoon.png"",""stims/images/bear.png""]","bear","stims/images/bear.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
