"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p024","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","365","0.0-1.0","p024","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","40680","0.0-2.0","p024","1","0","","","","","","40314.00000000001","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","43660","0.0-3.0","p024","1","0","","","","","","2978","","","[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/duck.png""]","cow","stims/images/cow.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","53004","0.0-4.0","p024","1","0","","","","","","60377.66133333333","","","[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/duck.png""]","cow","","familiar","practice_pretest","familiar","stims/audio/wheres_cow.wav","5","stims/images/cow.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","56012","0.0-5.0","p024","1","0","","","","","","3006.0000000000073","","","[""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/cow.png""]","wolf","stims/images/wolf.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","60025","0.0-6.0","p024","1","0","","","","","","67387.30666666667","","","[""stims/images/frog.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/cow.png""]","wolf","","familiar","practice_pretest","familiar","stims/audio/wheres_wolf.wav","3","stims/images/wolf.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","62400","0.0-7.0","p024","1","0","","","","","","2372.9999999999854","","","[""stims/images/lynx.png"",""stims/images/zebra.png"",""stims/images/tapir.png"",""stims/images/wombat.png"",""stims/images/aardvark.png"",""stims/images/elephant.png"",""stims/images/koala.png"",""stims/images/dolphin.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","66311","0.0-8.0","p024","1","0","","","","","","73666.92","","","[""stims/images/lynx.png"",""stims/images/zebra.png"",""stims/images/tapir.png"",""stims/images/wombat.png"",""stims/images/aardvark.png"",""stims/images/elephant.png"",""stims/images/koala.png"",""stims/images/dolphin.png""]","koala","","somewhat familiar","pretest","1","stims/audio/wheres_koala.wav","6","stims/images/koala.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","67879","0.0-9.0","p024","1","0","","","","","","1566","","","[""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/lynx.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/zebra.png"",""stims/images/tapir.png"",""stims/images/elephant.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","10","74750","0.0-10.0","p024","1","0","","","","","","82099.44266666667","","","[""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/lynx.png"",""stims/images/koala.png"",""stims/images/wombat.png"",""stims/images/zebra.png"",""stims/images/tapir.png"",""stims/images/elephant.png""]","aardvark","","somewhat unfamiliar","pretest","1","stims/audio/find_aardvark.wav","6","stims/images/tapir.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","77185","0.0-11.0","p024","1","0","","","","","","2434","","","[""stims/images/elephant.png"",""stims/images/tapir.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/dolphin.png"",""stims/images/zebra.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","12","82362","0.0-12.0","p024","1","0","","","","","","89702.13866666667","","","[""stims/images/elephant.png"",""stims/images/tapir.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/dolphin.png"",""stims/images/zebra.png""]","lynx","","somewhat unfamiliar","pretest","1","stims/audio/wheres_lynx.wav","2","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","84254","0.0-13.0","p024","1","0","","","","","","1892","","","[""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/tapir.png"",""stims/images/zebra.png"",""stims/images/elephant.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/dolphin.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","14","87984","0.0-14.0","p024","1","0","","","","","","95317.06666666667","","","[""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/tapir.png"",""stims/images/zebra.png"",""stims/images/elephant.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/dolphin.png""]","wombat","","unfamiliar","pretest","1","stims/audio/wheres_wombat.wav","0","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","15","89434","0.0-15.0","p024","1","0","","","","","","1449","","","[""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/elephant.png"",""stims/images/tapir.png"",""stims/images/zebra.png""]","tapir","stims/images/tapir.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","16","93837","0.0-16.0","p024","1","0","","","","","","101164.888","","","[""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/dolphin.png"",""stims/images/wombat.png"",""stims/images/koala.png"",""stims/images/elephant.png"",""stims/images/tapir.png"",""stims/images/zebra.png""]","tapir","","unfamiliar","pretest","1","stims/audio/wheres_tapir.wav","6","stims/images/tapir.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","94696","0.0-17.0","p024","1","0","","","","","","857","","","[""stims/images/zebra.png"",""stims/images/dolphin.png"",""stims/images/elephant.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/koala.png""]","elephant","stims/images/elephant.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","18","97470","0.0-18.0","p024","1","0","","","","","","104792.62666666666","","","[""stims/images/zebra.png"",""stims/images/dolphin.png"",""stims/images/elephant.png"",""stims/images/wombat.png"",""stims/images/lynx.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/koala.png""]","elephant","","familiar","pretest","1","stims/audio/find_elephant.wav","2","stims/images/elephant.png","1","","","","","","","","","","","","",""
