"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p016","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","228","0.0-1.0","p016","3","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","14286","0.0-2.0","p016","3","2","","","","","","14062","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","16475","0.0-3.0","p016","3","2","","","","","","2186","","","[""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","19997","0.0-4.0","p016","3","2","","","","","","27665.70666666667","","","[""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/wolf.png"",""stims/images/cat.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/find_butterfly.wav","3","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","20911","0.0-5.0","p016","3","2","","","","","","912.9999999999964","","","[""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png""]","wolf","stims/images/wolf.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","23913","0.0-6.0","p016","3","2","","","","","","31578.269333333334","","","[""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/squirrel.png""]","wolf","","familiar","practice_pretest","familiar","stims/audio/wheres_wolf.wav","1","stims/images/wolf.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","24775","0.0-7.0","p016","3","2","","","","","","861","","","[""stims/images/porcupine.png"",""stims/images/tiger.png"",""stims/images/lynx.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/turtle.png"",""stims/images/antelope.png"",""stims/images/jaguar.png""]","narwhal","stims/images/narwhal.png","unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","8","28892","0.0-8.0","p016","3","2","","","","","","36554.405333333336","","","[""stims/images/porcupine.png"",""stims/images/tiger.png"",""stims/images/lynx.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/turtle.png"",""stims/images/antelope.png"",""stims/images/jaguar.png""]","narwhal","","unfamiliar","pretest","3","stims/audio/wheres_narwhal.wav","2","stims/images/lynx.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","29899","0.0-9.0","p016","3","2","","","","","","1006","","","[""stims/images/jaguar.png"",""stims/images/turtle.png"",""stims/images/echidna.png"",""stims/images/antelope.png"",""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/porcupine.png""]","tiger","stims/images/tiger.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","10","33901","0.0-10.0","p016","3","2","","","","","","41558.28","","","[""stims/images/jaguar.png"",""stims/images/turtle.png"",""stims/images/echidna.png"",""stims/images/antelope.png"",""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/porcupine.png""]","tiger","","familiar","pretest","3","stims/audio/find_tiger.wav","5","stims/images/tiger.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","34860","0.0-11.0","p016","3","2","","","","","","957","","","[""stims/images/jaguar.png"",""stims/images/porcupine.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/lynx.png"",""stims/images/turtle.png""]","antelope","stims/images/antelope.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","12","39094","0.0-12.0","p016","3","2","","","","","","46747.32","","","[""stims/images/jaguar.png"",""stims/images/porcupine.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/lynx.png"",""stims/images/turtle.png""]","antelope","","somewhat unfamiliar","pretest","3","stims/audio/wheres_antelope.wav","5","stims/images/echidna.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","40465","0.0-13.0","p016","3","2","","","","","","1370","","","[""stims/images/tiger.png"",""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/lynx.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","14","45576","0.0-14.0","p016","3","2","","","","","","53223.71466666667","","","[""stims/images/tiger.png"",""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/lynx.png""]","echidna","","unfamiliar","pretest","3","stims/audio/wheres_echidna.wav","5","stims/images/antelope.png","0","","","","","","","","","","","","",""
"coact-test-prompt","15","46434","0.0-15.0","p016","3","2","","","","","","856.0000000000073","","","[""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/echidna.png"",""stims/images/narwhal.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/turtle.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","16","50720","0.0-16.0","p016","3","2","","","","","","58361.744","","","[""stims/images/lynx.png"",""stims/images/tiger.png"",""stims/images/echidna.png"",""stims/images/narwhal.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/porcupine.png"",""stims/images/turtle.png""]","porcupine","","somewhat familiar","pretest","3","stims/audio/find_porcupine.wav","0","stims/images/lynx.png","0","","","","","","","","","","","","",""
"coact-test-prompt","17","51570","0.0-17.0","p016","3","2","","","","","","848","","","[""stims/images/tiger.png"",""stims/images/porcupine.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/narwhal.png"",""stims/images/turtle.png"",""stims/images/lynx.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","18","55508","0.0-18.0","p016","3","2","","","","","","63144.608","","","[""stims/images/tiger.png"",""stims/images/porcupine.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/narwhal.png"",""stims/images/turtle.png"",""stims/images/lynx.png""]","lynx","","somewhat unfamiliar","pretest","3","stims/audio/find_lynx.wav","1","stims/images/porcupine.png","0","","","","","","","","","","","","",""
"coact-test-prompt","19","56231","0.0-19.0","p016","3","2","","","","","","722.0000000000073","","","[""stims/images/lynx.png"",""stims/images/narwhal.png"",""stims/images/turtle.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/tiger.png""]","jaguar","stims/images/jaguar.png","somewhat familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","20","59933","0.0-20.0","p016","3","2","","","","","","67565.94666666667","","","[""stims/images/lynx.png"",""stims/images/narwhal.png"",""stims/images/turtle.png"",""stims/images/jaguar.png"",""stims/images/antelope.png"",""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/tiger.png""]","jaguar","","somewhat familiar","pretest","3","stims/audio/find_jaguar.wav","1","stims/images/narwhal.png","0","","","","","","","","","","","","",""
"coact-test-prompt","21","60351","0.0-21.0","p016","3","2","","","","","","417","","","[""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/turtle.png"",""stims/images/antelope.png""]","turtle","stims/images/turtle.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","22","64646","0.0-22.0","p016","3","2","","","","","","72275.82666666666","","","[""stims/images/tiger.png"",""stims/images/narwhal.png"",""stims/images/echidna.png"",""stims/images/porcupine.png"",""stims/images/lynx.png"",""stims/images/jaguar.png"",""stims/images/turtle.png"",""stims/images/antelope.png""]","turtle","","familiar","pretest","3","stims/audio/wheres_turtle.wav","6","stims/images/turtle.png","1","","","","","","","","","","","","",""
"html-button-response","23","92561","0.0-23.0","p016","3","2","","","","","","27914","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","97622","0.0-24.0","p016","3","2","","","","","","3751","","","[""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/squirrel.png""]","","","","","familiar","","","","","[1,3]","[""stims/images/duck.png"",""stims/images/frog.png""]","[""duck"",""frog""]","[""stims/audio/thats_duck.wav"",""stims/audio/thats_frog.wav""]","left","[""stims/images/duck.png"",""stims/images/frog.png""]","[""stims/audio/thats_duck.wav"",""stims/audio/thats_frog.wav""]","[""duck"",""frog""]","active","0","","",""
"coact-grid-choice","25","100185","0.0-25.0","p016","3","2","","","","","","2560","","","[""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/squirrel.png""]","","","","","familiar","","","stims/images/frog.png","","","[""stims/images/duck.png"",""stims/images/frog.png""]","","","","[""stims/images/duck.png"",""stims/images/frog.png""]","[""stims/audio/thats_duck.wav"",""stims/audio/thats_frog.wav""]","[""duck"",""frog""]","passive","0","1","stims/audio/thats_frog.wav","[""stims/images/duck.png"",""stims/images/frog.png""]"
