"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p074","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","138","0.0-1.0","p074","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","9529","0.0-2.0","p074","2","1","","","","","","9391","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","11948","0.0-3.0","p074","2","1","","","","","","2419","","","[""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png""]","cat","stims/images/cat.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","15881","0.0-4.0","p074","2","1","","","","","","20448.144","","","[""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/cow.png""]","cat","","familiar","practice_pretest","familiar","stims/audio/wheres_cat.wav","5","stims/images/cat.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","17216","0.0-5.0","p074","2","1","","","","","","1333","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/horse.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","20385","0.0-6.0","p074","2","1","","","","","","24946.877333333337","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/horse.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/find_horse.wav","7","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","21241","0.0-7.0","p074","2","1","","","","","","854.9999999999964","","","[""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/sloth.png"",""stims/images/hippopotamus.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/bear.png""]","hippopotamus","stims/images/hippopotamus.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","24658","0.0-8.0","p074","2","1","","","","","","29216.853333333333","","","[""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/sloth.png"",""stims/images/hippopotamus.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/bear.png""]","hippopotamus","","somewhat familiar","pretest","2","stims/audio/wheres_hippopotamus.wav","4","stims/images/hippopotamus.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","25818","0.0-9.0","p074","2","1","","","","","","1158","","","[""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/sloth.png"",""stims/images/hippopotamus.png"",""stims/images/bear.png"",""stims/images/koala.png"",""stims/images/echidna.png"",""stims/images/rabbit.png""]","manatee","stims/images/manatee.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","29346","0.0-10.0","p074","2","1","","","","","","33899.27733333333","","","[""stims/images/cormorant.png"",""stims/images/manatee.png"",""stims/images/sloth.png"",""stims/images/hippopotamus.png"",""stims/images/bear.png"",""stims/images/koala.png"",""stims/images/echidna.png"",""stims/images/rabbit.png""]","manatee","","somewhat unfamiliar","pretest","2","stims/audio/wheres_manatee.wav","1","stims/images/manatee.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","31053","0.0-11.0","p074","2","1","","","","","","1707","","","[""stims/images/echidna.png"",""stims/images/hippopotamus.png"",""stims/images/manatee.png"",""stims/images/cormorant.png"",""stims/images/sloth.png"",""stims/images/bear.png"",""stims/images/rabbit.png"",""stims/images/koala.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
