"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","seed","condition_index","condition_order","condition_vector","condition_name","fam_stims","round_stims","fam_test_index","rt","response"
"pavlovia","0","6","0.0-0.0","p076","init","init","105","21","[2,1,3,0]","[[""active"",""passive""],[""passive"",""active""],[""passive"",""passive""],[""active"",""active""]]","[""active_passive"",""passive_active"",""passive_passive"",""active_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""sloth"",""item_type"":""somewhat unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""dog"",""item_type"":""familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""narwhal"",""item_type"":""unfamiliar""}],[{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""elephant"",""item_type"":""familiar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""}],[{""name"":""pig"",""item_type"":""familiar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""wombat"",""item_type"":""unfamiliar""}],[{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""flamingo"",""item_type"":""somewhat familiar""}]]","[[2,7],[5,3],[0,4],[6,1]]","",""
"survey-text","1","7107","0.0-1.0","p076","init","init","105","21","[2,1,3,0]","[[""active"",""passive""],[""passive"",""active""],[""passive"",""passive""],[""active"",""active""]]","[""active_passive"",""passive_active"",""passive_passive"",""active_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""sloth"",""item_type"":""somewhat unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""dog"",""item_type"":""familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""narwhal"",""item_type"":""unfamiliar""}],[{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""elephant"",""item_type"":""familiar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""}],[{""name"":""pig"",""item_type"":""familiar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""rabbit"",""item_type"":""familiar""},{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""wombat"",""item_type"":""unfamiliar""}],[{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""flamingo"",""item_type"":""somewhat familiar""}]]","[[2,7],[5,3],[0,4],[6,1]]","7097","{""condition"":""21"",""seed"":""105""}"
