"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","seed","condition_index","condition_order","condition_vector","condition_name","fam_stims","round_stims","fam_test_index","rt","response"
"pavlovia","0","5","0.0-0.0","p102","init","init","115","23","[3,0,2,1]","[[""passive"",""passive""],[""active"",""active""],[""active"",""passive""],[""passive"",""active""]]","[""passive_passive"",""active_active"",""active_passive"",""passive_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""}],[{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""dog"",""item_type"":""familiar""}],[{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""elephant"",""item_type"":""familiar""},{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""}],[{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""},{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""rabbit"",""item_type"":""familiar""}]]","[[0,3],[7,5],[1,6],[2,4]]","",""
"survey-text","1","10067","0.0-1.0","p102","init","init","115","23","[3,0,2,1]","[[""passive"",""passive""],[""active"",""active""],[""active"",""passive""],[""passive"",""active""]]","[""passive_passive"",""active_active"",""active_passive"",""passive_active""]","[{""name"":""duck"",""item_type"":""familiar""},{""name"":""cat"",""item_type"":""familiar""},{""name"":""cow"",""item_type"":""familiar""},{""name"":""butterfly"",""item_type"":""familiar""},{""name"":""horse"",""item_type"":""familiar""},{""name"":""frog"",""item_type"":""familiar""},{""name"":""squirrel"",""item_type"":""familiar""},{""name"":""wolf"",""item_type"":""familiar""}]","[[{""name"":""raccoon"",""item_type"":""somewhat familiar""},{""name"":""turtle"",""item_type"":""familiar""},{""name"":""hippopotamus"",""item_type"":""somewhat familiar""},{""name"":""nyala"",""item_type"":""unfamiliar""},{""name"":""echidna"",""item_type"":""unfamiliar""},{""name"":""manatee"",""item_type"":""somewhat unfamiliar""},{""name"":""bear"",""item_type"":""familiar""},{""name"":""sloth"",""item_type"":""somewhat unfamiliar""}],[{""name"":""aardvark"",""item_type"":""somewhat unfamiliar""},{""name"":""porcupine"",""item_type"":""somewhat familiar""},{""name"":""tarsier"",""item_type"":""unfamiliar""},{""name"":""armadillo"",""item_type"":""somewhat unfamiliar""},{""name"":""tapir"",""item_type"":""unfamiliar""},{""name"":""flamingo"",""item_type"":""somewhat familiar""},{""name"":""zebra"",""item_type"":""familiar""},{""name"":""dog"",""item_type"":""familiar""}],[{""name"":""pangolin"",""item_type"":""unfamiliar""},{""name"":""pig"",""item_type"":""familiar""},{""name"":""elephant"",""item_type"":""familiar""},{""name"":""jaguar"",""item_type"":""somewhat familiar""},{""name"":""chameleon"",""item_type"":""somewhat unfamiliar""},{""name"":""narwhal"",""item_type"":""unfamiliar""},{""name"":""lobster"",""item_type"":""somewhat familiar""},{""name"":""antelope"",""item_type"":""somewhat unfamiliar""}],[{""name"":""alpaca"",""item_type"":""somewhat unfamiliar""},{""name"":""cormorant"",""item_type"":""unfamiliar""},{""name"":""koala"",""item_type"":""somewhat familiar""},{""name"":""dolphin"",""item_type"":""somewhat familiar""},{""name"":""lynx"",""item_type"":""somewhat unfamiliar""},{""name"":""wombat"",""item_type"":""unfamiliar""},{""name"":""tiger"",""item_type"":""familiar""},{""name"":""rabbit"",""item_type"":""familiar""}]]","[[0,3],[7,5],[1,6],[2,4]]","10059","{""condition"":""23"",""seed"":""115""}"
