"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","4","0.0-0.0","p076","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","350","0.0-1.0","p076","3","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","20585","0.0-2.0","p076","3","2","","","","","","20235","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","25075","0.0-3.0","p076","3","2","","","","","","4488","","","[""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","33961","0.0-4.0","p076","3","2","","","","","","43126.18666666667","","","[""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/find_duck.wav","5","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","41418","0.0-5.0","p076","3","2","","","","","","7455","","","[""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/frog.png""]","horse","stims/images/horse.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","56865","0.0-6.0","p076","3","2","","","","","","66013.84266666666","","","[""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/frog.png""]","horse","","familiar","practice_pretest","familiar","stims/audio/wheres_horse.wav","6","stims/images/horse.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","60526","0.0-7.0","p076","3","2","","","","","","3660","","","[""stims/images/tapir.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/antelope.png""]","antelope","stims/images/antelope.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","8","67055","0.0-8.0","p076","3","2","","","","","","76185.73866666667","","","[""stims/images/tapir.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/pig.png"",""stims/images/antelope.png""]","antelope","","somewhat unfamiliar","pretest","3","stims/audio/wheres_antelope.wav","5","stims/images/rabbit.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","71250","0.0-9.0","p076","3","2","","","","","","4194","","","[""stims/images/raccoon.png"",""stims/images/pig.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/antelope.png"",""stims/images/tapir.png""]","alpaca","stims/images/alpaca.png","somewhat unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","10","86667","0.0-10.0","p076","3","2","","","","","","95788.01333333335","","","[""stims/images/raccoon.png"",""stims/images/pig.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/rabbit.png"",""stims/images/wombat.png"",""stims/images/antelope.png"",""stims/images/tapir.png""]","alpaca","","somewhat unfamiliar","pretest","3","stims/audio/wheres_alpaca.wav","7","stims/images/tapir.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","101617","0.0-11.0","p076","3","2","","","","","","14947.999999999985","","","[""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/tapir.png"",""stims/images/antelope.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/pig.png""]","tapir","stims/images/tapir.png","unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","12","126419","0.0-12.0","p076","3","2","","","","","","135510.648","","","[""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/tapir.png"",""stims/images/antelope.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png"",""stims/images/koala.png"",""stims/images/pig.png""]","tapir","","unfamiliar","pretest","3","stims/audio/find_tapir.wav","7","stims/images/pig.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","143450","0.0-13.0","p076","3","2","","","","","","17031.00000000003","","","[""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png""]","pig","stims/images/pig.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","14","170060","0.0-14.0","p076","3","2","","","","","","179111.816","","","[""stims/images/wombat.png"",""stims/images/rabbit.png"",""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/tapir.png"",""stims/images/pig.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png""]","pig","","familiar","pretest","3","stims/audio/find_pig.wav","1","stims/images/rabbit.png","0","","","","","","","","","","","","",""
"coact-test-prompt","15","178155","0.0-15.0","p076","3","2","","","","","","8094","","","[""stims/images/tapir.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png"",""stims/images/koala.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","16","184701","0.0-16.0","p076","3","2","","","","","","193718.10933333336","","","[""stims/images/tapir.png"",""stims/images/antelope.png"",""stims/images/pig.png"",""stims/images/wombat.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/alpaca.png"",""stims/images/koala.png""]","rabbit","","familiar","pretest","3","stims/audio/wheres_rabbit.wav","5","stims/images/rabbit.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","201188","0.0-17.0","p076","3","2","","","","","","16486","","","[""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/tapir.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png"",""stims/images/wombat.png""]","raccoon","stims/images/raccoon.png","somewhat familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","18","207780","0.0-18.0","p076","3","2","","","","","","216776.07733333332","","","[""stims/images/pig.png"",""stims/images/rabbit.png"",""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/tapir.png"",""stims/images/raccoon.png"",""stims/images/alpaca.png"",""stims/images/wombat.png""]","raccoon","","somewhat familiar","pretest","3","stims/audio/wheres_raccoon.wav","2","stims/images/koala.png","0","","","","","","","","","","","","",""
