"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p078","4","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","273","0.0-1.0","p078","4","3","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","7748","0.0-2.0","p078","4","3","","","","","","7475","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","11784","0.0-3.0","p078","4","3","","","","","","4034.999999999998","","","[""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/frog.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","15270","0.0-4.0","p078","4","3","","","","","","20711.290666666668","","","[""stims/images/wolf.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/frog.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/find_duck.wav","3","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","16519","0.0-5.0","p078","4","3","","","","","","1247","","","[""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/butterfly.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","19690","0.0-6.0","p078","4","3","","","","","","25125.557333333334","","","[""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/butterfly.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/wheres_butterfly.wav","7","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","21355","0.0-7.0","p078","4","3","","","","","","1665.0000000000036","","","[""stims/images/manatee.png"",""stims/images/narwhal.png"",""stims/images/pig.png"",""stims/images/flamingo.png"",""stims/images/turtle.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png""]","manatee","stims/images/manatee.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
"coact-test","8","24858","0.0-8.0","p078","4","3","","","","","","30289.72266666667","","","[""stims/images/manatee.png"",""stims/images/narwhal.png"",""stims/images/pig.png"",""stims/images/flamingo.png"",""stims/images/turtle.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/cormorant.png""]","manatee","","somewhat unfamiliar","pretest","4","stims/audio/find_manatee.wav","0","stims/images/manatee.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","26417","0.0-9.0","p078","4","3","","","","","","1558.9999999999964","","","[""stims/images/raccoon.png"",""stims/images/turtle.png"",""stims/images/narwhal.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/pig.png"",""stims/images/manatee.png"",""stims/images/aardvark.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","4","","","","","","","","","","","","","","","","",""
