"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p037","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","124","0.0-1.0","p037","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","1708","0.0-2.0","p037","2","1","","","","","","1583","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","4420","0.0-3.0","p037","2","1","","","","","","2710.999999999999","","","[""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","9164","0.0-4.0","p037","2","1","","","","","","14238.645333333334","","","[""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/find_squirrel.wav","0","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","10736","0.0-5.0","p037","2","1","","","","","","1570","","","[""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cow.png""]","cat","stims/images/cat.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","14389","0.0-6.0","p037","2","1","","","","","","19457.330666666665","","","[""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cow.png""]","cat","","familiar","practice_pretest","familiar","stims/audio/find_cat.wav","4","stims/images/cat.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","16310","0.0-7.0","p037","2","1","","","","","","1919","","","[""stims/images/koala.png"",""stims/images/nyala.png"",""stims/images/antelope.png"",""stims/images/tapir.png"",""stims/images/flamingo.png"",""stims/images/bear.png"",""stims/images/elephant.png"",""stims/images/manatee.png""]","antelope","stims/images/antelope.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","19236","0.0-8.0","p037","2","1","","","","","","24298.76","","","[""stims/images/koala.png"",""stims/images/nyala.png"",""stims/images/antelope.png"",""stims/images/tapir.png"",""stims/images/flamingo.png"",""stims/images/bear.png"",""stims/images/elephant.png"",""stims/images/manatee.png""]","antelope","","somewhat unfamiliar","pretest","2","stims/audio/find_antelope.wav","1","stims/images/nyala.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","20758","0.0-9.0","p037","2","1","","","","","","1521.0000000000036","","","[""stims/images/tapir.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/flamingo.png"",""stims/images/manatee.png"",""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/bear.png""]","manatee","stims/images/manatee.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","26182","0.0-10.0","p037","2","1","","","","","","31240.309333333335","","","[""stims/images/tapir.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/flamingo.png"",""stims/images/manatee.png"",""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/bear.png""]","manatee","","somewhat unfamiliar","pretest","2","stims/audio/wheres_manatee.wav","4","stims/images/manatee.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","27590","0.0-11.0","p037","2","1","","","","","","1406.9999999999964","","","[""stims/images/tapir.png"",""stims/images/bear.png"",""stims/images/elephant.png"",""stims/images/flamingo.png"",""stims/images/koala.png"",""stims/images/manatee.png"",""stims/images/nyala.png"",""stims/images/antelope.png""]","flamingo","stims/images/flamingo.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","31218","0.0-12.0","p037","2","1","","","","","","36270.477333333336","","","[""stims/images/tapir.png"",""stims/images/bear.png"",""stims/images/elephant.png"",""stims/images/flamingo.png"",""stims/images/koala.png"",""stims/images/manatee.png"",""stims/images/nyala.png"",""stims/images/antelope.png""]","flamingo","","somewhat familiar","pretest","2","stims/audio/wheres_flamingo.wav","3","stims/images/flamingo.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","33452","0.0-13.0","p037","2","1","","","","","","2232.9999999999927","","","[""stims/images/koala.png"",""stims/images/flamingo.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/manatee.png"",""stims/images/tapir.png"",""stims/images/bear.png"",""stims/images/antelope.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","14","36343","0.0-14.0","p037","2","1","","","","","","41389.616","","","[""stims/images/koala.png"",""stims/images/flamingo.png"",""stims/images/nyala.png"",""stims/images/elephant.png"",""stims/images/manatee.png"",""stims/images/tapir.png"",""stims/images/bear.png"",""stims/images/antelope.png""]","koala","","somewhat familiar","pretest","2","stims/audio/find_koala.wav","0","stims/images/koala.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","37062","0.0-15.0","p037","2","1","","","","","","718.9999999999927","","","[""stims/images/koala.png"",""stims/images/tapir.png"",""stims/images/manatee.png"",""stims/images/elephant.png"",""stims/images/antelope.png"",""stims/images/bear.png"",""stims/images/flamingo.png"",""stims/images/nyala.png""]","tapir","stims/images/tapir.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","16","45843","0.0-16.0","p037","2","1","","","","","","50887.005333333334","","","[""stims/images/koala.png"",""stims/images/tapir.png"",""stims/images/manatee.png"",""stims/images/elephant.png"",""stims/images/antelope.png"",""stims/images/bear.png"",""stims/images/flamingo.png"",""stims/images/nyala.png""]","tapir","","unfamiliar","pretest","2","stims/audio/wheres_tapir.wav","1","stims/images/tapir.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","47260","0.0-17.0","p037","2","1","","","","","","1416","","","[""stims/images/nyala.png"",""stims/images/bear.png"",""stims/images/flamingo.png"",""stims/images/tapir.png"",""stims/images/elephant.png"",""stims/images/antelope.png"",""stims/images/manatee.png"",""stims/images/koala.png""]","bear","stims/images/bear.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
