"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p064","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","131","0.0-1.0","p064","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","16962","0.0-2.0","p064","2","1","","","","","","16832","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","20308","0.0-3.0","p064","2","1","","","","","","3341","","","[""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","24086","0.0-4.0","p064","2","1","","","","","","28511.778666666665","","","[""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","1","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","33545","0.0-5.0","p064","2","1","","","","","","9458","","","[""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/squirrel.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","39612","0.0-6.0","p064","2","1","","","","","","44025.544","","","[""stims/images/frog.png"",""stims/images/cat.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/duck.png"",""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/squirrel.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/wheres_squirrel.wav","7","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","42943","0.0-7.0","p064","2","1","","","","","","3329","","","[""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/armadillo.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/zebra.png"",""stims/images/tarsier.png""]","armadillo","stims/images/armadillo.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","47154","0.0-8.0","p064","2","1","","","","","","51558.149333333335","","","[""stims/images/pig.png"",""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/armadillo.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/zebra.png"",""stims/images/tarsier.png""]","armadillo","","somewhat unfamiliar","pretest","2","stims/audio/wheres_armadillo.wav","7","stims/images/tarsier.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","50096","0.0-9.0","p064","2","1","","","","","","2941","","","[""stims/images/tarsier.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/armadillo.png"",""stims/images/dolphin.png"",""stims/images/zebra.png"",""stims/images/pig.png"",""stims/images/aardvark.png""]","zebra","stims/images/zebra.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","58335","0.0-10.0","p064","2","1","","","","","","62732.994666666666","","","[""stims/images/tarsier.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/armadillo.png"",""stims/images/dolphin.png"",""stims/images/zebra.png"",""stims/images/pig.png"",""stims/images/aardvark.png""]","zebra","","familiar","pretest","2","stims/audio/wheres_zebra.wav","5","stims/images/zebra.png","1","","","","","","","","","","","","",""
