"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p032","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","142","0.0-1.0","p032","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","29100","0.0-2.0","p032","2","1","","","","","","28959","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","31420","0.0-3.0","p032","2","1","","","","","","2318","","","[""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","36454","0.0-4.0","p032","2","1","","","","","","40024.67733333333","","","[""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","1","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","37581","0.0-5.0","p032","2","1","","","","","","1126","","","[""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/wolf.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","41167","0.0-6.0","p032","2","1","","","","","","44732.51733333334","","","[""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/wolf.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/wheres_squirrel.wav","1","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","42376","0.0-7.0","p032","2","1","","","","","","1207.0000000000073","","","[""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/pig.png"",""stims/images/armadillo.png"",""stims/images/tarsier.png""]","dolphin","stims/images/dolphin.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","49580","0.0-8.0","p032","2","1","","","","","","53140.72266666667","","","[""stims/images/aardvark.png"",""stims/images/dolphin.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/pangolin.png"",""stims/images/pig.png"",""stims/images/armadillo.png"",""stims/images/tarsier.png""]","dolphin","","somewhat familiar","pretest","2","stims/audio/wheres_dolphin.wav","1","stims/images/dolphin.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","50720","0.0-9.0","p032","2","1","","","","","","1139","","","[""stims/images/dolphin.png"",""stims/images/pig.png"",""stims/images/pangolin.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png""]","pig","stims/images/pig.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","53982","0.0-10.0","p032","2","1","","","","","","57534.378666666664","","","[""stims/images/dolphin.png"",""stims/images/pig.png"",""stims/images/pangolin.png"",""stims/images/armadillo.png"",""stims/images/aardvark.png"",""stims/images/zebra.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png""]","pig","","familiar","pretest","2","stims/audio/find_pig.wav","6","stims/images/hippopotamus.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","55423","0.0-11.0","p032","2","1","","","","","","1440","","","[""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/zebra.png"",""stims/images/pangolin.png"",""stims/images/dolphin.png"",""stims/images/aardvark.png"",""stims/images/armadillo.png"",""stims/images/tarsier.png""]","pangolin","stims/images/pangolin.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","63555","0.0-12.0","p032","2","1","","","","","","67103.67733333334","","","[""stims/images/pig.png"",""stims/images/hippopotamus.png"",""stims/images/zebra.png"",""stims/images/pangolin.png"",""stims/images/dolphin.png"",""stims/images/aardvark.png"",""stims/images/armadillo.png"",""stims/images/tarsier.png""]","pangolin","","unfamiliar","pretest","2","stims/audio/find_pangolin.wav","6","stims/images/armadillo.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","64712","0.0-13.0","p032","2","1","","","","","","1156","","","[""stims/images/armadillo.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/pig.png"",""stims/images/zebra.png"",""stims/images/dolphin.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","14","68825","0.0-14.0","p032","2","1","","","","","","72364.38666666667","","","[""stims/images/armadillo.png"",""stims/images/hippopotamus.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/pig.png"",""stims/images/zebra.png"",""stims/images/dolphin.png""]","aardvark","","somewhat unfamiliar","pretest","2","stims/audio/wheres_aardvark.wav","1","stims/images/hippopotamus.png","0","","","","","","","","","","","","",""
