"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p054","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","302","0.0-1.0","p054","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","9244","0.0-2.0","p054","2","1","","","","","","8940.999999999998","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","11581","0.0-3.0","p054","2","1","","","","","","2335","","","[""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/wolf.png""]","wolf","stims/images/wolf.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","17595","0.0-4.0","p054","2","1","","","","","","25572.672","","","[""stims/images/frog.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/wolf.png""]","wolf","","familiar","practice_pretest","familiar","stims/audio/wheres_wolf.wav","7","stims/images/wolf.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","19110","0.0-5.0","p054","2","1","","","","","","1513","","","[""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/wolf.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","22813","0.0-6.0","p054","2","1","","","","","","30784.144","","","[""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/wolf.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/find_frog.wav","6","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","24079","0.0-7.0","p054","2","1","","","","","","1263","","","[""stims/images/armadillo.png"",""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/dog.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/tarsier.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","28000","0.0-8.0","p054","2","1","","","","","","35966.17866666667","","","[""stims/images/armadillo.png"",""stims/images/zebra.png"",""stims/images/porcupine.png"",""stims/images/dog.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/tarsier.png""]","porcupine","","somewhat familiar","pretest","2","stims/audio/wheres_porcupine.wav","2","stims/images/porcupine.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","30210","0.0-9.0","p054","2","1","","","","","","2209","","","[""stims/images/zebra.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png"",""stims/images/dog.png"",""stims/images/armadillo.png"",""stims/images/porcupine.png"",""stims/images/tapir.png"",""stims/images/flamingo.png""]","armadillo","stims/images/armadillo.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","35221","0.0-10.0","p054","2","1","","","","","","43181.045333333335","","","[""stims/images/zebra.png"",""stims/images/tarsier.png"",""stims/images/aardvark.png"",""stims/images/dog.png"",""stims/images/armadillo.png"",""stims/images/porcupine.png"",""stims/images/tapir.png"",""stims/images/flamingo.png""]","armadillo","","somewhat unfamiliar","pretest","2","stims/audio/wheres_armadillo.wav","4","stims/images/armadillo.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","37354","0.0-11.0","p054","2","1","","","","","","2132","","","[""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/flamingo.png"",""stims/images/zebra.png"",""stims/images/dog.png"",""stims/images/tarsier.png"",""stims/images/armadillo.png"",""stims/images/porcupine.png""]","flamingo","stims/images/flamingo.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
