"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p071","3","2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","350","0.0-1.0","p071","3","2","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","134729","0.0-2.0","p071","3","2","","","","","","134381","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","138684","0.0-3.0","p071","3","2","","","","","","3949","","","[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cat.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","140158","0.0-4.0","p071","3","2","","","","","","146927.57866666667","","","[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/horse.png"",""stims/images/cat.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","3","stims/images/wolf.png","0","","","","","","","","","","","","",""
"coact-test-prompt","5","144284","0.0-5.0","p071","3","2","","","","","","4125","","","[""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cow.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","148094","0.0-6.0","p071","3","2","","","","","","154858.98133333333","","","[""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cow.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/find_duck.wav","1","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","149825","0.0-7.0","p071","3","2","","","","","","1730","","","[""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/tarsier.png"",""stims/images/pangolin.png"",""stims/images/tiger.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png"",""stims/images/dog.png""]","dog","stims/images/dog.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","8","154732","0.0-8.0","p071","3","2","","","","","","161491.44266666667","","","[""stims/images/antelope.png"",""stims/images/koala.png"",""stims/images/tarsier.png"",""stims/images/pangolin.png"",""stims/images/tiger.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png"",""stims/images/dog.png""]","dog","","familiar","pretest","3","stims/audio/wheres_dog.wav","7","stims/images/dog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","155438","0.0-9.0","p071","3","2","","","","","","705","","","[""stims/images/tarsier.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/pangolin.png""]","tiger","stims/images/tiger.png","familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","10","158768","0.0-10.0","p071","3","2","","","","","","165521.82933333333","","","[""stims/images/tarsier.png"",""stims/images/antelope.png"",""stims/images/tiger.png"",""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/pangolin.png""]","tiger","","familiar","pretest","3","stims/audio/wheres_tiger.wav","2","stims/images/tiger.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","160077","0.0-11.0","p071","3","2","","","","","","1307","","","[""stims/images/dog.png"",""stims/images/pangolin.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/tarsier.png"",""stims/images/tiger.png"",""stims/images/antelope.png"",""stims/images/jaguar.png""]","koala","stims/images/koala.png","somewhat familiar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","12","166314","0.0-12.0","p071","3","2","","","","","","173063.192","","","[""stims/images/dog.png"",""stims/images/pangolin.png"",""stims/images/koala.png"",""stims/images/alpaca.png"",""stims/images/tarsier.png"",""stims/images/tiger.png"",""stims/images/antelope.png"",""stims/images/jaguar.png""]","koala","","somewhat familiar","pretest","3","stims/audio/find_koala.wav","2","stims/images/koala.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","167187","0.0-13.0","p071","3","2","","","","","","872","","","[""stims/images/dog.png"",""stims/images/tarsier.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/jaguar.png"",""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/alpaca.png""]","tarsier","stims/images/tarsier.png","unfamiliar","pretest","3","","","","","","","","","","","","","","","","",""
"coact-test","14","174803","0.0-14.0","p071","3","2","","","","","","181545.08000000002","","","[""stims/images/dog.png"",""stims/images/tarsier.png"",""stims/images/tiger.png"",""stims/images/pangolin.png"",""stims/images/jaguar.png"",""stims/images/koala.png"",""stims/images/antelope.png"",""stims/images/alpaca.png""]","tarsier","","unfamiliar","pretest","3","stims/audio/find_tarsier.wav","1","stims/images/tarsier.png","1","","","","","","","","","","","","",""
