"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p020","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","139","0.0-1.0","p020","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","2263","0.0-2.0","p020","2","1","","","","","","2125","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","15083","0.0-3.0","p020","2","1","","","","","","12819","","","[""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/squirrel.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","22545","0.0-4.0","p020","2","1","","","","","","27065.01066666667","","","[""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/squirrel.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","5","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","29542","0.0-5.0","p020","2","1","","","","","","6996","","","[""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/cow.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","37861","0.0-6.0","p020","2","1","","","","","","42374.552","","","[""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/cow.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/find_duck.wav","5","stims/images/duck.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","43282","0.0-7.0","p020","2","1","","","","","","5420","","","[""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/lynx.png"",""stims/images/dog.png"",""stims/images/tapir.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","50010","0.0-8.0","p020","2","1","","","","","","54510.81333333333","","","[""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/rabbit.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/lynx.png"",""stims/images/dog.png"",""stims/images/tapir.png""]","echidna","","unfamiliar","pretest","2","stims/audio/wheres_echidna.wav","4","stims/images/raccoon.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","54271","0.0-9.0","p020","2","1","","","","","","4260.999999999993","","","[""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/dog.png""]","raccoon","stims/images/raccoon.png","somewhat familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","65527","0.0-10.0","p020","2","1","","","","","","70016.824","","","[""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/echidna.png"",""stims/images/aardvark.png"",""stims/images/dog.png""]","raccoon","","somewhat familiar","pretest","2","stims/audio/find_raccoon.wav","3","stims/images/raccoon.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","69704","0.0-11.0","p020","2","1","","","","","","4176","","","[""stims/images/raccoon.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/dog.png"",""stims/images/rabbit.png"",""stims/images/tapir.png"",""stims/images/lynx.png"",""stims/images/flamingo.png""]","rabbit","stims/images/rabbit.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","77275","0.0-12.0","p020","2","1","","","","","","81749.392","","","[""stims/images/raccoon.png"",""stims/images/aardvark.png"",""stims/images/echidna.png"",""stims/images/dog.png"",""stims/images/rabbit.png"",""stims/images/tapir.png"",""stims/images/lynx.png"",""stims/images/flamingo.png""]","rabbit","","familiar","pretest","2","stims/audio/wheres_rabbit.wav","1","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","81618","0.0-13.0","p020","2","1","","","","","","4342","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/tapir.png"",""stims/images/dog.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","14","87404","0.0-14.0","p020","2","1","","","","","","91867.48","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/aardvark.png"",""stims/images/raccoon.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/tapir.png"",""stims/images/dog.png""]","lynx","","somewhat unfamiliar","pretest","2","stims/audio/find_lynx.wav","6","stims/images/tapir.png","0","","","","","","","","","","","","",""
"coact-test-prompt","15","90400","0.0-15.0","p020","2","1","","","","","","2995","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/rabbit.png"",""stims/images/lynx.png"",""stims/images/raccoon.png""]","tapir","stims/images/tapir.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
