"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p105","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","385","0.0-1.0","p105","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","18809","0.0-2.0","p105","1","0","","","","","","18423.00000000006","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","22856","0.0-3.0","p105","1","0","","","","","","4045","","","[""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/frog.png""]","wolf","stims/images/wolf.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","27796","0.0-4.0","p105","1","0","","","","","","549667.4853333334","","","[""stims/images/squirrel.png"",""stims/images/cat.png"",""stims/images/cow.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/frog.png""]","wolf","","familiar","practice_pretest","familiar","stims/audio/wheres_wolf.wav","5","stims/images/wolf.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","29401","0.0-5.0","p105","1","0","","","","","","1603","","","[""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","33376","0.0-6.0","p105","1","0","","","","","","555239.9413333334","","","[""stims/images/horse.png"",""stims/images/frog.png"",""stims/images/cow.png"",""stims/images/butterfly.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/find_squirrel.wav","5","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","35605","0.0-7.0","p105","1","0","","","","","","2228","","","[""stims/images/porcupine.png"",""stims/images/sloth.png"",""stims/images/turtle.png"",""stims/images/dog.png"",""stims/images/wombat.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png"",""stims/images/pangolin.png""]","chameleon","stims/images/chameleon.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","38605","0.0-8.0","p105","1","0","","","","","","560462.7386666667","","","[""stims/images/porcupine.png"",""stims/images/sloth.png"",""stims/images/turtle.png"",""stims/images/dog.png"",""stims/images/wombat.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png"",""stims/images/pangolin.png""]","chameleon","","somewhat unfamiliar","pretest","1","stims/audio/wheres_chameleon.wav","5","stims/images/chameleon.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","40337","0.0-9.0","p105","1","0","","","","","","1732.0000000001164","","","[""stims/images/pangolin.png"",""stims/images/sloth.png"",""stims/images/jaguar.png"",""stims/images/turtle.png"",""stims/images/porcupine.png"",""stims/images/wombat.png"",""stims/images/dog.png"",""stims/images/chameleon.png""]","pangolin","stims/images/pangolin.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","10","45009","0.0-10.0","p105","1","0","","","","","","566863.0053333333","","","[""stims/images/pangolin.png"",""stims/images/sloth.png"",""stims/images/jaguar.png"",""stims/images/turtle.png"",""stims/images/porcupine.png"",""stims/images/wombat.png"",""stims/images/dog.png"",""stims/images/chameleon.png""]","pangolin","","unfamiliar","pretest","1","stims/audio/find_pangolin.wav","0","stims/images/pangolin.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","46251","0.0-11.0","p105","1","0","","","","","","1239.9999999998836","","","[""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/wombat.png"",""stims/images/turtle.png"",""stims/images/pangolin.png"",""stims/images/sloth.png"",""stims/images/chameleon.png"",""stims/images/porcupine.png""]","turtle","stims/images/turtle.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","12","52006","0.0-12.0","p105","1","0","","","","","","573853.0933333334","","","[""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/wombat.png"",""stims/images/turtle.png"",""stims/images/pangolin.png"",""stims/images/sloth.png"",""stims/images/chameleon.png"",""stims/images/porcupine.png""]","turtle","","familiar","pretest","1","stims/audio/wheres_turtle.wav","3","stims/images/turtle.png","1","","","","","","","","","","","","",""
"coact-test-prompt","13","53022","0.0-13.0","p105","1","0","","","","","","1015","","","[""stims/images/wombat.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png"",""stims/images/turtle.png"",""stims/images/dog.png"",""stims/images/sloth.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png""]","porcupine","stims/images/porcupine.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","14","58818","0.0-14.0","p105","1","0","","","","","","580658.3226666667","","","[""stims/images/wombat.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png"",""stims/images/turtle.png"",""stims/images/dog.png"",""stims/images/sloth.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png""]","porcupine","","somewhat familiar","pretest","1","stims/audio/find_porcupine.wav","2","stims/images/porcupine.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","60312","0.0-15.0","p105","1","0","","","","","","1493","","","[""stims/images/jaguar.png"",""stims/images/chameleon.png"",""stims/images/turtle.png"",""stims/images/sloth.png"",""stims/images/dog.png"",""stims/images/porcupine.png"",""stims/images/pangolin.png"",""stims/images/wombat.png""]","dog","stims/images/dog.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","16","64163","0.0-16.0","p105","1","0","","","","","","585996.0346666666","","","[""stims/images/jaguar.png"",""stims/images/chameleon.png"",""stims/images/turtle.png"",""stims/images/sloth.png"",""stims/images/dog.png"",""stims/images/porcupine.png"",""stims/images/pangolin.png"",""stims/images/wombat.png""]","dog","","familiar","pretest","1","stims/audio/find_dog.wav","4","stims/images/dog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","65273","0.0-17.0","p105","1","0","","","","","","1107.9999999998836","","","[""stims/images/wombat.png"",""stims/images/turtle.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png"",""stims/images/sloth.png"",""stims/images/porcupine.png"",""stims/images/dog.png"",""stims/images/pangolin.png""]","sloth","stims/images/sloth.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","18","73127","0.0-18.0","p105","1","0","","","","","","594956.072","","","[""stims/images/wombat.png"",""stims/images/turtle.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png"",""stims/images/sloth.png"",""stims/images/porcupine.png"",""stims/images/dog.png"",""stims/images/pangolin.png""]","sloth","","somewhat unfamiliar","pretest","1","stims/audio/wheres_sloth.wav","4","stims/images/sloth.png","1","","","","","","","","","","","","",""
"coact-test-prompt","19","74612","0.0-19.0","p105","1","0","","","","","","1484.0000000001164","","","[""stims/images/pangolin.png"",""stims/images/dog.png"",""stims/images/turtle.png"",""stims/images/porcupine.png"",""stims/images/sloth.png"",""stims/images/jaguar.png"",""stims/images/wombat.png"",""stims/images/chameleon.png""]","wombat","stims/images/wombat.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","20","79897","0.0-20.0","p105","1","0","","","","","","601715.736","","","[""stims/images/pangolin.png"",""stims/images/dog.png"",""stims/images/turtle.png"",""stims/images/porcupine.png"",""stims/images/sloth.png"",""stims/images/jaguar.png"",""stims/images/wombat.png"",""stims/images/chameleon.png""]","wombat","","unfamiliar","pretest","1","stims/audio/find_wombat.wav","6","stims/images/wombat.png","1","","","","","","","","","","","","",""
"coact-test-prompt","21","80897","0.0-21.0","p105","1","0","","","","","","998","","","[""stims/images/sloth.png"",""stims/images/porcupine.png"",""stims/images/turtle.png"",""stims/images/dog.png"",""stims/images/wombat.png"",""stims/images/pangolin.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png""]","jaguar","stims/images/jaguar.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","22","85170","0.0-22.0","p105","1","0","","","","","","606983.448","","","[""stims/images/sloth.png"",""stims/images/porcupine.png"",""stims/images/turtle.png"",""stims/images/dog.png"",""stims/images/wombat.png"",""stims/images/pangolin.png"",""stims/images/chameleon.png"",""stims/images/jaguar.png""]","jaguar","","somewhat familiar","pretest","1","stims/audio/wheres_jaguar.wav","7","stims/images/jaguar.png","1","","","","","","","","","","","","",""
"html-button-response","23","85300","0.0-23.0","p105","1","0","","","","","","128","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","118934","0.0-24.0","p105","1","0","","","","","","32322","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png""]","","","","","familiar","","","","","[7,2]","[""stims/images/cat.png"",""stims/images/cow.png""]","[""cat"",""cow""]","[""stims/audio/its_cat.wav"",""stims/audio/its_cow.wav""]","left","[""stims/images/cat.png"",""stims/images/cow.png""]","[""stims/audio/its_cat.wav"",""stims/audio/its_cow.wav""]","[""cat"",""cow""]","active","0","","",""
"coact-grid-choice","25","120744","0.0-25.0","p105","1","0","","","","","","1807","","","[""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png""]","","","","","familiar","","","stims/images/cat.png","","","[""stims/images/cat.png"",""stims/images/cow.png""]","","","","[""stims/images/cat.png"",""stims/images/cow.png""]","[""stims/audio/its_cat.wav"",""stims/audio/its_cow.wav""]","[""cat"",""cow""]","passive","0","0","stims/audio/its_cat.wav","[""stims/images/cat.png"",""stims/images/cow.png""]"
