"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","2","0.0-0.0","p012","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","146","0.0-1.0","p012","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","10966","0.0-2.0","p012","2","1","","","","","","10820","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","13706","0.0-3.0","p012","2","1","","","","","","2734","","","[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","17604","0.0-4.0","p012","2","1","","","","","","22602.392","","","[""stims/images/butterfly.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/squirrel.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cow.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/wheres_frog.wav","5","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","18770","0.0-5.0","p012","2","1","","","","","","1165","","","[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]","butterfly","stims/images/butterfly.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","21789","0.0-6.0","p012","2","1","","","","","","26782.33066666667","","","[""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/horse.png"",""stims/images/butterfly.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/duck.png"",""stims/images/cow.png""]","butterfly","","familiar","practice_pretest","familiar","stims/audio/find_butterfly.wav","3","stims/images/butterfly.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","22797","0.0-7.0","p012","2","1","","","","","","1006.9999999999964","","","[""stims/images/porcupine.png"",""stims/images/elephant.png"",""stims/images/tiger.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/jaguar.png""]","aardvark","stims/images/aardvark.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","32660","0.0-8.0","p012","2","1","","","","","","37649.304000000004","","","[""stims/images/porcupine.png"",""stims/images/elephant.png"",""stims/images/tiger.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/jaguar.png""]","aardvark","","somewhat unfamiliar","pretest","2","stims/audio/wheres_aardvark.wav","4","stims/images/pangolin.png","0","","","","","","","","","","","","",""
"coact-test-prompt","9","34586","0.0-9.0","p012","2","1","","","","","","1924.9999999999927","","","[""stims/images/lynx.png"",""stims/images/elephant.png"",""stims/images/tiger.png"",""stims/images/aardvark.png"",""stims/images/pangolin.png"",""stims/images/porcupine.png"",""stims/images/echidna.png"",""stims/images/jaguar.png""]","pangolin","stims/images/pangolin.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
