"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","3","0.0-0.0","p082","1","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","182","0.0-1.0","p082","1","0","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","18749","0.0-2.0","p082","1","0","","","","","","18567","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","22437","0.0-3.0","p082","1","0","","","","","","3683","","","[""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]","squirrel","stims/images/squirrel.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","27096","0.0-4.0","p082","1","0","","","","","","31540.69066666667","","","[""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/cow.png"",""stims/images/frog.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/duck.png"",""stims/images/butterfly.png""]","squirrel","","familiar","practice_pretest","familiar","stims/audio/find_squirrel.wav","4","stims/images/squirrel.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","31784","0.0-5.0","p082","1","0","","","","","","4686","","","[""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/cow.png""]","wolf","stims/images/wolf.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","41955","0.0-6.0","p082","1","0","","","","","","46391.34933333333","","","[""stims/images/butterfly.png"",""stims/images/frog.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/cow.png""]","wolf","","familiar","practice_pretest","familiar","stims/audio/find_wolf.wav","2","stims/images/wolf.png","1","","","","","","","","","","","","",""
"coact-test-prompt","7","45698","0.0-7.0","p082","1","0","","","","","","3742","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/sloth.png"",""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/zebra.png""]","zebra","stims/images/zebra.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","8","52285","0.0-8.0","p082","1","0","","","","","","56709.43466666667","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/sloth.png"",""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/zebra.png""]","zebra","","familiar","pretest","1","stims/audio/wheres_zebra.wav","7","stims/images/zebra.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","53710","0.0-9.0","p082","1","0","","","","","","1424.0000000000073","","","[""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/flamingo.png""]","alpaca","stims/images/alpaca.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","10","71071","0.0-10.0","p082","1","0","","","","","","75487.424","","","[""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/dog.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png"",""stims/images/flamingo.png""]","alpaca","","somewhat unfamiliar","pretest","1","stims/audio/wheres_alpaca.wav","6","stims/images/alpaca.png","1","","","","","","","","","","","","",""
"coact-test-prompt","11","73725","0.0-11.0","p082","1","0","","","","","","2653","","","[""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/dog.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png""]","jaguar","stims/images/jaguar.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","12","79651","0.0-12.0","p082","1","0","","","","","","84048.41066666666","","","[""stims/images/flamingo.png"",""stims/images/cormorant.png"",""stims/images/dog.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png""]","jaguar","","somewhat familiar","pretest","1","stims/audio/wheres_jaguar.wav","4","stims/images/sloth.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","81803","0.0-13.0","p082","1","0","","","","","","2151","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/dog.png"",""stims/images/cormorant.png""]","flamingo","stims/images/flamingo.png","somewhat familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","14","87038","0.0-14.0","p082","1","0","","","","","","91428.33066666666","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/dog.png"",""stims/images/cormorant.png""]","flamingo","","somewhat familiar","pretest","1","stims/audio/find_flamingo.wav","1","stims/images/flamingo.png","1","","","","","","","","","","","","",""
"coact-test-prompt","15","89114","0.0-15.0","p082","1","0","","","","","","2074","","","[""stims/images/dog.png"",""stims/images/alpaca.png"",""stims/images/echidna.png"",""stims/images/sloth.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/zebra.png"",""stims/images/cormorant.png""]","dog","stims/images/dog.png","familiar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","16","94708","0.0-16.0","p082","1","0","","","","","","99092.02133333334","","","[""stims/images/dog.png"",""stims/images/alpaca.png"",""stims/images/echidna.png"",""stims/images/sloth.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/zebra.png"",""stims/images/cormorant.png""]","dog","","familiar","pretest","1","stims/audio/find_dog.wav","0","stims/images/dog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","17","96668","0.0-17.0","p082","1","0","","","","","","1960","","","[""stims/images/dog.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/sloth.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/echidna.png""]","cormorant","stims/images/cormorant.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","18","101339","0.0-18.0","p082","1","0","","","","","","105714.464","","","[""stims/images/dog.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/sloth.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/echidna.png""]","cormorant","","unfamiliar","pretest","1","stims/audio/find_cormorant.wav","4","stims/images/sloth.png","0","","","","","","","","","","","","",""
"coact-test-prompt","19","103189","0.0-19.0","p082","1","0","","","","","","1849","","","[""stims/images/alpaca.png"",""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/jaguar.png""]","sloth","stims/images/sloth.png","somewhat unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","20","112346","0.0-20.0","p082","1","0","","","","","","116715.944","","","[""stims/images/alpaca.png"",""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/echidna.png"",""stims/images/cormorant.png"",""stims/images/jaguar.png""]","sloth","","somewhat unfamiliar","pretest","1","stims/audio/find_sloth.wav","6","stims/images/cormorant.png","0","","","","","","","","","","","","",""
"coact-test-prompt","21","113923","0.0-21.0","p082","1","0","","","","","","1575","","","[""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","1","","","","","","","","","","","","","","","","",""
"coact-test","22","121782","0.0-22.0","p082","1","0","","","","","","126142.21066666667","","","[""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/echidna.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/alpaca.png""]","echidna","","unfamiliar","pretest","1","stims/audio/wheres_echidna.wav","2","stims/images/sloth.png","0","","","","","","","","","","","","",""
"html-button-response","23","137217","0.0-23.0","p082","1","0","","","","","","15434","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-grid","24","143244","0.0-24.0","p082","1","0","","","","","","4720","","","[""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/duck.png""]","","","","","familiar","","","","","[2,5]","[""stims/images/wolf.png"",""stims/images/cat.png""]","[""wolf"",""cat""]","[""stims/audio/its_wolf.wav"",""stims/audio/its_cat.wav""]","right","[""stims/images/cat.png"",""stims/images/wolf.png""]","[""stims/audio/its_cat.wav"",""stims/audio/its_wolf.wav""]","[""cat"",""wolf""]","passive","0","","",""
"coact-grid-choice","25","147311","0.0-25.0","p082","1","0","","","","","","4066","","","[""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/duck.png""]","","","","","familiar","","","stims/images/wolf.png","","","[""stims/images/wolf.png"",""stims/images/cat.png""]","","","","[""stims/images/cat.png"",""stims/images/wolf.png""]","[""stims/audio/its_cat.wav"",""stims/audio/its_wolf.wav""]","[""cat"",""wolf""]","passive","0","1","stims/audio/its_wolf.wav","[""stims/images/cat.png"",""stims/images/wolf.png""]"
"coact-grid-choice-audio","26","150323","0.0-26.0","p082","1","0","","","","","","3003","","","[""stims/images/horse.png"",""stims/images/squirrel.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/cow.png"",""stims/images/cat.png"",""stims/images/frog.png"",""stims/images/duck.png""]","","","","","familiar","","","stims/images/wolf.png","","","","","","","","","","passive","0","","stims/audio/its_wolf.wav","[""stims/images/cat.png"",""stims/images/wolf.png""]"
"coact-grid","27","156632","0.0-27.0","p082","1","0","","","","","","5002.999999999971","","","[""stims/images/dog.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/sloth.png""]","","","","","1","","","","","[1,3]","[""stims/images/cormorant.png"",""stims/images/jaguar.png""]","[""cormorant"",""jaguar""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_jaguar.wav""]","left","[""stims/images/cormorant.png"",""stims/images/jaguar.png""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_jaguar.wav""]","[""cormorant"",""jaguar""]","passive","0","","",""
"coact-grid-choice","28","160151","0.0-28.0","p082","1","0","","","","","","3519","","","[""stims/images/dog.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/sloth.png""]","","","","","1","","","stims/images/cormorant.png","","","[""stims/images/cormorant.png"",""stims/images/jaguar.png""]","","","","[""stims/images/cormorant.png"",""stims/images/jaguar.png""]","[""stims/audio/its_cormorant.wav"",""stims/audio/its_jaguar.wav""]","[""cormorant"",""jaguar""]","passive","0","0","stims/audio/its_cormorant.wav","[""stims/images/cormorant.png"",""stims/images/jaguar.png""]"
"coact-grid-choice-audio","29","163160","0.0-29.0","p082","1","0","","","","","","3003","","","[""stims/images/dog.png"",""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/jaguar.png"",""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/zebra.png"",""stims/images/sloth.png""]","","","","","1","","","stims/images/cormorant.png","","","","","","","","","","passive","0","","stims/audio/its_cormorant.wav","[""stims/images/cormorant.png"",""stims/images/jaguar.png""]"
"coact-grid","30","168524","0.0-30.0","p082","1","0","","","","","","4056","","","[""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/dog.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/flamingo.png""]","","","","","1","","","","","[6,4]","[""stims/images/sloth.png"",""stims/images/dog.png""]","[""sloth"",""dog""]","[""stims/audio/thats_sloth.wav"",""stims/audio/thats_dog.wav""]","left","[""stims/images/sloth.png"",""stims/images/dog.png""]","[""stims/audio/thats_sloth.wav"",""stims/audio/thats_dog.wav""]","[""sloth"",""dog""]","passive","1","","",""
"coact-grid-choice","31","171324","0.0-31.0","p082","1","0","","","","","","2799","","","[""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/dog.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/flamingo.png""]","","","","","1","","","stims/images/dog.png","","","[""stims/images/sloth.png"",""stims/images/dog.png""]","","","","[""stims/images/sloth.png"",""stims/images/dog.png""]","[""stims/audio/thats_sloth.wav"",""stims/audio/thats_dog.wav""]","[""sloth"",""dog""]","passive","1","1","stims/audio/thats_dog.wav","[""stims/images/sloth.png"",""stims/images/dog.png""]"
"coact-grid-choice-audio","32","174334","0.0-32.0","p082","1","0","","","","","","3000","","","[""stims/images/echidna.png"",""stims/images/alpaca.png"",""stims/images/jaguar.png"",""stims/images/cormorant.png"",""stims/images/dog.png"",""stims/images/zebra.png"",""stims/images/sloth.png"",""stims/images/flamingo.png""]","","","","","1","","","stims/images/dog.png","","","","","","","","","","passive","1","","stims/audio/thats_dog.wav","[""stims/images/sloth.png"",""stims/images/dog.png""]"
"coact-grid","33","179354","0.0-33.0","p082","1","0","","","","","","3713.000000000029","","","[""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/jaguar.png"",""stims/images/alpaca.png"",""stims/images/echidna.png"",""stims/images/dog.png""]","","","","","1","","","","","[4,2]","[""stims/images/jaguar.png"",""stims/images/sloth.png""]","[""jaguar"",""sloth""]","[""stims/audio/thats_jaguar.wav"",""stims/audio/thats_sloth.wav""]","left","[""stims/images/jaguar.png"",""stims/images/sloth.png""]","[""stims/audio/thats_jaguar.wav"",""stims/audio/thats_sloth.wav""]","[""jaguar"",""sloth""]","passive","2","","",""
"coact-grid-choice","34","182481","0.0-34.0","p082","1","0","","","","","","3125","","","[""stims/images/cormorant.png"",""stims/images/flamingo.png"",""stims/images/sloth.png"",""stims/images/zebra.png"",""stims/images/jaguar.png"",""stims/images/alpaca.png"",""stims/images/echidna.png"",""stims/images/dog.png""]","","","","","1","","","stims/images/jaguar.png","","","[""stims/images/jaguar.png"",""stims/images/sloth.png""]","","","","[""stims/images/jaguar.png"",""stims/images/sloth.png""]","[""stims/audio/thats_jaguar.wav"",""stims/audio/thats_sloth.wav""]","[""jaguar"",""sloth""]","passive","2","0","stims/audio/thats_jaguar.wav","[""stims/images/jaguar.png"",""stims/images/sloth.png""]"
