"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","round_name","round_index","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","images","target","target_image","target_type","round_type","set","test_audio","choice","chosen_image","correct","choices","chosen_images","chosen_items","chosen_audio_items","first_choice_location","chosen_images_in_order","chosen_audio_in_order","chosen_items_in_order","condition","sample_num","chosen_index","chosen_audio","central_images"
"pavlovia","0","4","0.0-0.0","p068","2","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"preload","1","138","0.0-1.0","p068","2","1","true","false","[]","[]","[]","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-button-response","2","3251","0.0-2.0","p068","2","1","","","","","","3111","","0","","","","","","","","","","","","","","","","","","","","","","",""
"coact-test-prompt","3","5096","0.0-3.0","p068","2","1","","","","","","1844","","","[""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]","frog","stims/images/frog.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","4","13116","0.0-4.0","p068","2","1","","","","","","17119.984","","","[""stims/images/cow.png"",""stims/images/wolf.png"",""stims/images/cat.png"",""stims/images/squirrel.png"",""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/butterfly.png""]","frog","","familiar","practice_pretest","familiar","stims/audio/find_frog.wav","5","stims/images/frog.png","1","","","","","","","","","","","","",""
"coact-test-prompt","5","14359","0.0-5.0","p068","2","1","","","","","","1242","","","[""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","duck","stims/images/duck.png","familiar","practice_pretest","familiar","","","","","","","","","","","","","","","","",""
"coact-test","6","21429","0.0-6.0","p068","2","1","","","","","","25424.72266666667","","","[""stims/images/duck.png"",""stims/images/frog.png"",""stims/images/horse.png"",""stims/images/cat.png"",""stims/images/wolf.png"",""stims/images/butterfly.png"",""stims/images/squirrel.png"",""stims/images/cow.png""]","duck","","familiar","practice_pretest","familiar","stims/audio/wheres_duck.wav","2","stims/images/horse.png","0","","","","","","","","","","","","",""
"coact-test-prompt","7","27458","0.0-7.0","p068","2","1","","","","","","6027","","","[""stims/images/raccoon.png"",""stims/images/aardvark.png"",""stims/images/flamingo.png"",""stims/images/lynx.png"",""stims/images/dog.png"",""stims/images/rabbit.png"",""stims/images/tapir.png"",""stims/images/echidna.png""]","tapir","stims/images/tapir.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","8","30776","0.0-8.0","p068","2","1","","","","","","34758.624","","","[""stims/images/raccoon.png"",""stims/images/aardvark.png"",""stims/images/flamingo.png"",""stims/images/lynx.png"",""stims/images/dog.png"",""stims/images/rabbit.png"",""stims/images/tapir.png"",""stims/images/echidna.png""]","tapir","","unfamiliar","pretest","2","stims/audio/find_tapir.wav","6","stims/images/tapir.png","1","","","","","","","","","","","","",""
"coact-test-prompt","9","33928","0.0-9.0","p068","2","1","","","","","","3151","","","[""stims/images/rabbit.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/lynx.png"",""stims/images/raccoon.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/echidna.png""]","dog","stims/images/dog.png","familiar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","10","40074","0.0-10.0","p068","2","1","","","","","","44052.15466666667","","","[""stims/images/rabbit.png"",""stims/images/aardvark.png"",""stims/images/tapir.png"",""stims/images/lynx.png"",""stims/images/raccoon.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/echidna.png""]","dog","","familiar","pretest","2","stims/audio/wheres_dog.wav","1","stims/images/aardvark.png","0","","","","","","","","","","","","",""
"coact-test-prompt","11","41251","0.0-11.0","p068","2","1","","","","","","1175","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/rabbit.png""]","lynx","stims/images/lynx.png","somewhat unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
"coact-test","12","45442","0.0-12.0","p068","2","1","","","","","","49411.832","","","[""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/dog.png"",""stims/images/raccoon.png"",""stims/images/tapir.png"",""stims/images/aardvark.png"",""stims/images/lynx.png"",""stims/images/rabbit.png""]","lynx","","somewhat unfamiliar","pretest","2","stims/audio/find_lynx.wav","0","stims/images/echidna.png","0","","","","","","","","","","","","",""
"coact-test-prompt","13","46702","0.0-13.0","p068","2","1","","","","","","1259","","","[""stims/images/tapir.png"",""stims/images/rabbit.png"",""stims/images/aardvark.png"",""stims/images/dog.png"",""stims/images/lynx.png"",""stims/images/echidna.png"",""stims/images/flamingo.png"",""stims/images/raccoon.png""]","echidna","stims/images/echidna.png","unfamiliar","pretest","2","","","","","","","","","","","","","","","","",""
